ТЭА/КК Р1А,ТЭА/КК Р1В,донор/КК Р1А,донор/КК З1В,нефрас R1A,нефрас R1B,водород R1A,водород R1B,Н2/ПП Р1А,Н2/ПП Р1В,пропилен R1A,пропилен R1B,K/ПП R1A,K/ПП R1B,давление R1A,температура R1A,давление R1B,температура R1B,Произв
0.135420666,0.134868548,0.018954366,0.018854375,5842.642456,5842.554883,0.248387834,0.182200198,4.04E-05,2.96E-05,6149.715967,6149.4547,0.029972647,0.031259725,7.444026637,70.00417074,7.463771212,69.98886108,11080.37547
0.136549438,0.133195006,0.0191208,0.018701045,5842.14491,5843.552246,0.251183268,0.183685592,4.08E-05,2.99E-05,6150.622095,6150.440161,0.02994454,0.031445143,7.438954437,69.99608358,7.456844342,69.97283936,10364.64897
0.134663361,0.132708206,0.018853702,0.018594691,5842.40293,5841.632532,0.251509259,0.18387798,4.09E-05,2.99E-05,6149.84281,6149.219189,0.029990368,0.031508548,7.437777364,69.99938965,7.462836742,70.00564575,9567.020889
0.135437767,0.133058295,0.018961063,0.018589419,5841.861755,5842.521289,0.251544729,0.183925448,4.09E-05,2.99E-05,6149.961157,6150.980762,0.030031823,0.031556669,7.437198925,69.9953715,7.464255321,70.00488281,9562.03546
0.135330643,0.132504619,0.018949169,0.018532779,5841.445178,5841.176855,0.251481497,0.183804203,4.09E-05,2.99E-05,6149.940369,6149.024646,0.030073957,0.03162387,7.439850402,69.99053955,7.472403979,70.00595093,9560.163851
0.134466906,0.133286695,0.018830073,0.018662914,5844.812939,5842.701794,0.251421731,0.183776474,4.09E-05,2.99E-05,6151.082764,6150.485315,0.030152846,0.03149008,7.458214438,70.05874634,7.477275574,70.01037598,9565.007843
0.135704015,0.133819869,0.019000777,0.018729422,5840.447913,5842.52113,0.251179456,0.183799232,4.08E-05,2.99E-05,6149.22771,6149.600464,0.030246442,0.031368312,7.42993803,69.97192383,7.484736133,70.02243042,9564.598892
0.133885509,0.13432773,0.018745538,0.018803871,5841.102124,5840.80509,0.251297418,0.183888903,4.09E-05,2.99E-05,6150.467908,6150.034045,0.030324826,0.031239811,7.423406827,69.98886108,7.484637642,69.9899292,9556.64054
0.133216822,0.134748518,0.01865174,0.018857706,5845.359949,5846.816577,0.251246469,0.18394932,4.08E-05,2.99E-05,6151.033118,6150.914709,0.030437191,0.031197142,7.423647356,69.99481201,7.490164506,69.99984741,9560.289806
0.132717551,0.134816654,0.018555868,0.018715532,5840.597217,5843.021655,0.251161613,0.183890482,4.09E-05,2.99E-05,6148.349768,6149.921106,0.030565677,0.03116398,7.457459295,69.94155884,7.497559464,70.02182007,9557.936706
0.132484399,0.134144955,0.018564053,0.018837925,5840.5526,5838.819812,0.251304498,0.183910191,4.09E-05,2.99E-05,6149.663049,6148.429333,0.030674327,0.031133329,7.517729247,70.01869202,7.517417252,69.96276855,9578.991887
0.134302417,0.133898226,0.018805739,0.018774413,5841.961584,5842.175134,0.251205891,0.183841684,4.08E-05,2.99E-05,6149.904443,6150.13822,0.030470862,0.031245028,7.535029042,70.00976563,7.56084981,70.03326416,9582.872754
0.133680228,0.134065802,0.01871911,0.018815244,5843.938733,5842.434607,0.25113548,0.18367724,4.08E-05,2.99E-05,6150.490369,6149.244177,0.030265718,0.031369938,7.544645572,70.00968933,7.572847545,70.00717163,9587.124486
0.135459752,0.133014524,0.01896108,0.018621892,5842.793164,5843.078491,0.251281843,0.184021595,4.09E-05,2.99E-05,6149.632239,6150.389319,0.030067671,0.031484442,7.545709991,70.00289917,7.574988854,70.00411987,9976.068545
0.134173441,0.133123202,0.018790007,0.018603438,5842.272729,5842.220801,0.251205845,0.183913804,4.09E-05,2.99E-05,6149.42843,6149.907019,0.030125621,0.031481967,7.543551099,70.0038147,7.575001144,70.00030518,11105.23582
0.135792717,0.1332441,0.019007033,0.018665748,5842.173572,5843.310571,0.251099635,0.183785409,4.08E-05,2.99E-05,6149.625879,6150.207813,0.030181606,0.031475483,7.55760572,69.98458862,7.571612656,69.99649048,11112.0578
0.134066116,0.133432207,0.018762895,0.018662951,5842.46709,5841.949634,0.251175123,0.183790203,4.08E-05,2.99E-05,6150.250928,6148.459839,0.030235485,0.031479486,7.569532347,70.00366211,7.567148662,70.0050354,11116.72846
0.132657531,0.133640343,0.018666783,0.018777596,5839.982922,5842.275427,0.251082586,0.183824154,4.08E-05,2.99E-05,6149.441455,6149.908484,0.030244232,0.031257325,7.567401874,70.00656128,7.553521466,69.96688843,11117.79317
0.134601089,0.135021651,0.018844656,0.01893895,5841.947339,5843.926221,0.251463834,0.183991465,4.09E-05,2.99E-05,6149.798108,6151.029028,0.030247245,0.031036924,7.565327597,70.00244141,7.552861702,70.01296997,11122.05671
0.134179697,0.136521647,0.018783512,0.019161831,5845.515625,5845.400635,0.251492538,0.183825393,4.09E-05,2.99E-05,6150.328235,6149.463904,0.030249404,0.030830062,7.562456191,69.99725342,7.54570874,69.98794556,11116.61924
0.135503918,0.134775559,0.018981101,0.018865214,5842.618457,5841.943127,0.25153269,0.183762563,4.09E-05,2.99E-05,6151.458545,6149.873706,0.03018769,0.031052271,7.562704968,69.99954224,7.547588539,69.99221802,11117.25456
0.133875074,0.134104569,0.018743382,0.018730607,5840.94563,5842.485791,0.251574562,0.184003356,4.09E-05,2.99E-05,6148.308862,6149.983838,0.03014697,0.031275975,7.564135122,69.99595642,7.551024783,70.02120972,11125.26203
0.135787621,0.132964777,0.019011496,0.018612977,5841.806616,5842.339746,0.251646005,0.183897773,4.09E-05,2.99E-05,6151.048767,6150.397192,0.030077381,0.031498118,7.565601146,70.00061035,7.55679853,70.02578735,11126.70768
0.135139716,0.13391411,0.018920453,0.01874728,5843.30929,5834.739844,0.251583257,0.183804605,4.09E-05,2.99E-05,6149.240601,6148.678357,0.030035634,0.031389365,7.567972958,69.9949646,7.594829035,69.83047485,11119.4727
0.135421277,0.133969153,0.018963597,0.018729773,5841.496912,5838.202942,0.251575086,0.183830593,4.09E-05,2.99E-05,6149.930725,6150.571118,0.029981677,0.031262183,7.570321846,70.00198364,7.749317551,70.03234863,11122.47962
0.13633832,0.135114795,0.019081407,0.018915204,5840.3146,5840.974927,0.251533863,0.18388339,4.09E-05,2.99E-05,6150.384619,6149.034192,0.029928882,0.031152445,7.573079967,69.99832153,7.794395494,70.02502441,11110.7762
0.135159683,0.13372155,0.01892737,0.018671123,5843.277209,5843.490479,0.251569533,0.183892606,4.09E-05,2.99E-05,6150.612219,6150.754565,0.029951036,0.031358563,7.576017475,69.99191284,7.808922744,70.02166748,11111.21306
0.135397745,0.133395356,0.018954342,0.018694589,5839.617749,5839.349719,0.251501435,0.183768877,4.09E-05,2.99E-05,6148.903735,6149.596167,0.029982626,0.031579342,7.603554451,69.97253418,7.821831977,69.92126465,11108.1967
0.136244445,0.132230659,0.019063191,0.018494433,5841.593872,5841.153296,0.251610091,0.184047005,4.09E-05,2.99E-05,6149.188257,6149.790454,0.030004505,0.031793209,7.635372543,70.01785278,7.877053809,70.07095337,11097.19922
0.134360167,0.132084211,0.018812851,0.018459325,5844.417957,5843.150806,0.251549351,0.183873207,4.09E-05,2.99E-05,6150.590454,6150.080151,0.030407761,0.031958949,7.655931389,69.9281311,7.874089718,69.99435425,11094.0842
0.131202175,0.13604463,0.018366071,0.019035018,5844.114233,5844.998767,0.251623135,0.184002464,4.09E-05,2.99E-05,6149.912207,6150.736951,0.030821256,0.032122756,7.75399406,70.0227356,7.852229095,70.01144409,11093.61152
0.13027973,0.13504914,0.018240063,0.019012826,5844.567212,5844.199268,0.25141733,0.183820068,4.09E-05,2.99E-05,6149.270447,6150.65387,0.031234656,0.032290411,7.77404083,70.03509521,7.815700293,69.98916626,11082.99037
0.129453403,0.133576288,0.018121122,0.018671289,5841.634021,5842.89281,0.251474003,0.183758009,4.09E-05,2.99E-05,6150.029846,6150.146008,0.0313641,0.03240185,7.762863421,70.02792358,7.778785539,69.99465942,11084.80225
0.129552835,0.134345552,0.018142728,0.018832701,5845.028845,5844.647632,0.251599073,0.183969422,4.09E-05,2.99E-05,6150.976587,6150.28064,0.031492552,0.032509912,7.736014128,70.00686646,7.741568267,69.97512817,11082.23041
0.127669143,0.133824052,0.017876608,0.018724857,5843.83728,5844.485437,0.25155291,0.183849363,4.09E-05,2.99E-05,6150.16333,6149.464355,0.031630013,0.032623012,7.711091805,70.01663208,7.705813432,70.05264282,11070.94282
0.130001839,0.134249704,0.018196992,0.018782123,5840.631653,5840.98811,0.251469744,0.18386387,4.09E-05,2.99E-05,6150.152795,6150.30127,0.031551073,0.032556048,7.676487422,69.93515015,7.666196585,69.98123169,11069.6807
0.127997245,0.133397435,0.01791189,0.018736817,5843.361133,5845.062024,0.251457848,0.18388564,4.09E-05,2.99E-05,6149.384937,6149.058191,0.031476009,0.032500092,7.73239342,69.99633789,7.633745468,70.00076294,11071.60663
0.129430847,0.134268455,0.018121973,0.018780234,5842.649561,5842.598242,0.251470718,0.183810151,4.09E-05,2.99E-05,6149.860144,6150.5177,0.031394578,0.032429858,7.744515288,70.02578735,7.616968453,69.98291016,11081.63724
0.131119726,0.134103118,0.018358766,0.018782133,5844.160205,5843.903845,0.251632336,0.183937447,4.09E-05,2.99E-05,6151.282642,6151.132886,0.031311774,0.032463757,7.732690442,70.01327515,7.600492275,70.00991821,11087.4063
0.130090321,0.133633983,0.018219211,0.018619218,5841.595642,5842.805542,0.251550828,0.183927821,4.09E-05,2.99E-05,6150.394824,6150.358545,0.03124074,0.032504993,7.717716026,70.00473022,7.586486053,69.98977661,11079.16565
0.130464774,0.133812829,0.018265513,0.01873113,5843.32428,5843.241052,0.251650931,0.184034689,4.09E-05,2.99E-05,6149.884277,6150.376978,0.031167772,0.032542043,7.702881014,69.99771118,7.579840112,70.00091553,11084.02368
0.129840186,0.134605421,0.018176756,0.0188444,5844.057263,5842.963684,0.251478148,0.183875378,4.09E-05,2.99E-05,6150.028735,6149.891919,0.031214916,0.032562726,7.69458468,70.00152588,7.59495095,69.98123169,11078.56548
0.129357743,0.13348048,0.018110602,0.018677604,5843.977209,5842.563391,0.251581925,0.183866478,4.09E-05,2.99E-05,6150.415112,6150.573022,0.031260828,0.032577234,7.682727027,70.00228882,7.604154313,70.02670288,11083.28895
0.130800671,0.13492054,0.018312186,0.018887505,5837.571362,5839.191199,0.251832942,0.184117659,4.10E-05,3.00E-05,6139.690686,6142.942078,0.03136339,0.03263584,7.671618664,69.99969482,7.60090754,69.99893188,11073.95617
0.130507109,0.135507859,0.018276234,0.019007077,5704.529199,5715.18717,0.246265628,0.180405696,4.10E-05,3.00E-05,6002.236255,6006.820264,0.031944581,0.033286656,7.637102175,69.99862671,7.572186017,69.99633789,10798.251
0.130888199,0.135525345,0.018326029,0.018976179,5702.451001,5701.036072,0.246024176,0.179941799,4.10E-05,3.00E-05,6002.044641,5999.14115,0.031808549,0.0332404,7.596025908,69.99572754,7.524197292,70.00427246,10825.8419
0.130755895,0.136218492,0.018306529,0.019064886,5827.372278,5776.556982,0.251510961,0.18250296,4.10E-05,2.99E-05,6140.63739,6094.845422,0.03095668,0.032630973,7.58282156,70.00396729,7.495720422,69.97375488,11070.14315
0.131989726,0.13616972,0.018479944,0.019050293,5837.938525,5841.29917,0.25206264,0.184513582,4.10E-05,3.00E-05,6148.130066,6149.498096,0.030947996,0.032417722,7.616594076,69.94171143,7.504312968,70.025177,11125.97403
0.131483301,0.135746556,0.018413485,0.019023363,5842.392407,5842.203308,0.252107381,0.184409917,4.10E-05,3.00E-05,6149.974683,6148.486682,0.030967747,0.032499819,7.680646586,70.03036499,7.505066335,69.9848938,11122.34026
0.130241957,0.135892014,0.018234501,0.019002537,5842.551807,5843.323438,0.25218474,0.184518148,4.10E-05,3.00E-05,6151.050879,6151.176672,0.030991358,0.032562338,7.689518285,69.99954224,7.511005282,70.04226685,11117.24563
0.132054123,0.13541206,0.018491949,0.019006753,5843.747412,5842.974829,0.252180132,0.184487087,4.10E-05,3.00E-05,6149.741492,6149.524841,0.031022691,0.032627701,7.704907286,70.06668091,7.49942441,69.99557495,11107.48005
0.129714028,0.13439466,0.018160613,0.018809152,5841.098279,5840.916797,0.252023227,0.184334363,4.10E-05,3.00E-05,6148.354321,6147.927661,0.031054431,0.03269281,7.658860493,69.99481201,7.491602719,70.01327515,11109.96634
0.131063202,0.134652485,0.018348622,0.01884112,5844.161707,5844.013672,0.252291866,0.184677715,4.10E-05,3.00E-05,6151.413391,6151.234253,0.031063715,0.032731837,7.634821749,69.99927521,7.474181211,69.98275757,11099.98647
0.131438393,0.135755714,0.018405094,0.019061091,5841.732336,5842.217993,0.252130381,0.184449916,4.10E-05,3.00E-05,6149.061926,6149.261792,0.031164318,0.032562046,7.616112125,69.99145508,7.468976283,70.00320435,11090.89621
0.129628421,0.136018522,0.018146404,0.019010059,5843.578931,5843.977039,0.252230213,0.184650211,4.10E-05,3.00E-05,6150.371045,6150.73833,0.03124639,0.032373982,7.599267745,69.99771118,7.454163814,69.95315552,11096.04039
0.128811949,0.137436404,0.018038131,0.019178793,5843.23197,5839.3724,0.252855515,0.185229408,4.11E-05,3.01E-05,6150.891675,6149.923169,0.031332443,0.032198001,7.583805573,70.0012207,7.513410115,69.99053955,11093.6493
0.129979762,0.136638012,0.018178192,0.019067524,5842.853113,5842.089209,0.252910445,0.185341645,4.11E-05,3.01E-05,6149.587952,6149.286694,0.031273923,0.032252473,7.569199526,70.00022888,7.529536986,70.02471924,11103.89355
0.130398996,0.136080516,0.018266535,0.019086197,5842.365662,5843.277246,0.252945808,0.185324858,4.11E-05,3.01E-05,6149.910938,6150.008167,0.031207122,0.032299823,7.55394783,69.99885559,7.529447746,70.00961304,11124.23211
0.131595759,0.136464226,0.018425306,0.019106032,5843.106165,5843.560229,0.253049769,0.185484497,4.11E-05,3.02E-05,6150.939514,6150.505017,0.031136756,0.032348343,7.544666731,69.99481201,7.52007128,69.98245239,11144.45572
0.130630062,0.135528464,0.018293562,0.018990112,5843.861194,5844.175806,0.252892814,0.185292158,4.11E-05,3.01E-05,6149.874353,6150.403491,0.031156984,0.032561588,7.531151438,69.99740601,7.508422232,70.00198364,11150.03952
0.130246061,0.134090063,0.018241333,0.018827998,5842.909143,5843.829834,0.253019826,0.185457151,4.11E-05,3.02E-05,6149.641992,6149.955481,0.031172997,0.032776687,7.518842125,70.00656128,7.493580782,70.00137329,11148.11325
0.129618756,0.133527534,0.01813793,0.018671829,5843.591296,5843.652051,0.253004458,0.185455444,4.11E-05,3.02E-05,6151.097522,6149.556982,0.031180453,0.032991551,7.509649408,69.99649048,7.479975665,70.00930786,11143.51348
0.131318942,0.133021527,0.018393781,0.018635152,5839.240112,5841.37644,0.25297396,0.185456566,4.11E-05,3.02E-05,6148.256677,6150.502466,0.031179732,0.033035977,7.500057697,70.00747681,7.46166302,69.99664307,11139.76713
0.130053302,0.133477832,0.018207814,0.018662646,5844.100793,5842.191968,0.252985617,0.185331065,4.11E-05,3.01E-05,6151.460181,6150.099182,0.031148374,0.033087645,7.488053799,69.9962616,7.450879204,69.99923706,11144.01658
0.129657834,0.13255015,0.018148265,0.018561841,5843.510852,5844.178015,0.252961094,0.185388663,4.11E-05,3.01E-05,6150.326782,6150.844861,0.031138991,0.033133129,7.47751776,69.99542236,7.434990752,69.99176025,11145.43243
0.131669088,0.134363093,0.018436572,0.01881623,5844.126453,5844.999841,0.252887309,0.185306044,4.11E-05,3.01E-05,6150.230457,6151.388062,0.031164429,0.032875666,7.466819143,70.00305176,7.425939608,70.00656128,11154.20718
0.129965216,0.134961221,0.018192079,0.018897802,5841.728162,5841.84408,0.252959162,0.185442131,4.11E-05,3.02E-05,6149.38562,6150.063733,0.031193664,0.032628154,7.457274139,69.99216715,7.419050407,70.00289917,11147.71487
0.129361984,0.135790194,0.018111989,0.019019608,5841.558093,5841.214783,0.252848697,0.185277956,4.11E-05,3.01E-05,6149.826563,6149.50177,0.031216379,0.032376521,7.457139385,69.99404907,7.411776876,69.99603271,11151.57057
0.131335409,0.135921651,0.018381377,0.019002617,5843.505957,5844.785608,0.253114206,0.186069632,4.12E-05,3.02E-05,6150.561646,6151.803638,0.031223768,0.032445659,7.460037327,69.96086121,7.408646929,70.00228882,11166.9086
0.129153763,0.13539429,0.018077591,0.018945689,5842.414954,5843.079932,0.253827015,0.190695816,4.13E-05,3.10E-05,6150.178564,6150.368774,0.031236832,0.0325345,7.49230299,70.01403809,7.415326691,69.99923706,11152.70888
0.131239596,0.135588797,0.018372241,0.018974944,5842.57915,5842.77666,0.253808966,0.190695862,4.13E-05,3.10E-05,6150.557898,6151.220239,0.031246025,0.032611256,7.500253606,70.01068115,7.410994875,69.99649048,11159.39869
0.129298328,0.134987182,0.018102499,0.018890963,5842.961279,5842.674878,0.253746295,0.190634757,4.13E-05,3.10E-05,6150.415247,6150.62782,0.031313512,0.032639364,7.501165152,70.00091553,7.412188041,70.01983643,11159.18386
0.129075342,0.135731448,0.018062408,0.019045359,5841.503882,5842.571863,0.2537411,0.19065989,4.13E-05,3.10E-05,6148.997766,6150.278381,0.031387508,0.032666187,7.503609884,70.01083374,7.409880102,69.96337891,11161.91237
0.129860957,0.134734101,0.018185999,0.018838725,5842.496191,5841.74137,0.253879393,0.190768164,4.13E-05,3.10E-05,6150.189026,6149.730652,0.031448193,0.032694068,7.497444594,70.00167847,7.412341154,69.99977112,11163.03071
0.129819575,0.134596696,0.01817661,0.018847696,5841.590942,5842.694861,0.253791955,0.188976987,4.13E-05,3.07E-05,6149.397192,6149.737756,0.031377166,0.032686482,7.497824466,70.00556946,7.404680479,69.98565674,11159.52674
0.129624988,0.134665051,0.018153439,0.018845123,5842.764978,5840.859521,0.253836931,0.187047067,4.13E-05,3.04E-05,6150.607568,6148.904712,0.031295931,0.032683362,7.492232478,69.99694824,7.409151697,70.01113892,11162.3767
0.129648839,0.134779507,0.018144994,0.01897621,5843.079834,5843.035559,0.253856214,0.187176561,4.13E-05,3.04E-05,6149.775757,6150.04043,0.031225093,0.032669779,7.490671003,69.99847412,7.407570601,70.00015259,11157.89393
0.127745195,0.13562581,0.017891732,0.018970268,5842.024512,5843.442395,0.253766131,0.187060193,4.13E-05,3.04E-05,6148.871826,6150.036951,0.032026817,0.032496022,7.49049294,70.00137329,7.406275928,69.98916626,11160.75678
0.123128843,0.136044296,0.017237903,0.019042593,5840.812476,5842.691931,0.253882464,0.187022773,4.13E-05,3.04E-05,6149.55072,6149.562341,0.032820326,0.032324741,7.512106133,69.93362427,7.412510371,69.99893188,11153.75035
0.121881936,0.137055405,0.017062249,0.019214477,5842.383472,5840.784021,0.254906223,0.187637455,4.14E-05,3.05E-05,6150.434814,6150.325562,0.033612539,0.032146962,7.575825167,70.02288818,7.419613969,70.01800537,11164.95513
0.122569747,0.135298338,0.017157766,0.018923806,5844.34408,5843.1896,0.255298907,0.187666611,4.15E-05,3.05E-05,6150.765271,6150.229785,0.032823472,0.032473594,7.589782858,70.02235413,7.41875627,69.96551514,11161.64548
0.127483252,0.13409367,0.017848757,0.018776929,5840.623718,5841.75636,0.255199755,0.187630763,4.15E-05,3.05E-05,6148.50979,6149.627087,0.032047962,0.032802939,7.587019861,70.00900269,7.417851126,69.98855591,11157.61469
0.129426039,0.133106235,0.018113819,0.01863135,5842.878027,5842.932825,0.25660395,0.188913725,4.17E-05,3.07E-05,6150.59541,6150.154309,0.031249812,0.033126262,7.583086526,70.00358582,7.419835401,69.99267578,11156.81023
0.13127265,0.133958172,0.018376531,0.018749138,5841.92229,5843.035193,0.25817216,0.190533014,4.20E-05,3.10E-05,6149.136438,6150.872266,0.031279594,0.032925247,7.578719008,69.99710083,7.430792069,70.01083374,11157.39983
0.129359859,0.134868208,0.018113285,0.01888514,5843.892249,5842.585693,0.26180985,0.190576067,4.26E-05,3.10E-05,6151.168494,6150.128979,0.031291621,0.032732054,7.57689507,70.00274658,7.436406612,70.00488281,11157.87427
0.129127538,0.135314682,0.018070901,0.018952429,5826.468542,5809.285242,0.26451102,0.190693357,4.30E-05,3.10E-05,6148.898572,6149.608899,0.031325542,0.032537633,7.581234658,69.96490479,7.444623411,70.0038147,11147.92286
0.130629915,0.13518321,0.018289277,0.018918855,5858.499878,5875.704456,0.264574227,0.190752989,4.30E-05,3.10E-05,6149.920691,6149.863281,0.031345073,0.032586382,7.606390762,70.0201416,7.440183938,69.96948242,11168.25832
0.127715408,0.133881447,0.017895698,0.018808483,5842.139758,5841.499622,0.264436361,0.190583083,4.30E-05,3.10E-05,6149.809229,6149.411145,0.03137038,0.032638876,7.601313949,70.01022339,7.442010713,70.00259399,11137.62311
0.129247335,0.134921663,0.018070493,0.018504616,5844.08468,5842.341614,0.264443224,0.190587063,4.30E-05,3.10E-05,6151.480701,6150.628516,0.031386587,0.032682505,7.589523125,70.00778198,7.446251941,70.01113892,11141.08688
0.19426814,0.13450137,0.027199551,0.018848944,5841.082617,5841.109338,0.264497882,0.19071379,4.30E-05,3.10E-05,6148.07439,6148.395715,0.020938738,0.03273858,7.575156248,70.00595093,7.437198901,69.96841431,11135.98481
0.196589162,0.135452869,0.027544819,0.019036459,5843.177075,5842.7927,0.264461629,0.193640924,4.30E-05,3.15E-05,6150.932275,6150.779199,0.020657376,0.032554733,7.668314469,70.01960754,7.495528793,70.04074097,11117.3926
0.130941922,0.135748064,0.018333794,0.019022818,5843.33855,5841.933459,0.26442562,0.193648288,4.30E-05,3.15E-05,6150.754016,6149.222449,0.030982833,0.032433172,7.641476655,70.00762939,7.503836834,69.98947144,11116.6536
0.130993891,0.134923991,0.018344133,0.018846915,5843.32771,5842.355981,0.264433331,0.193588714,4.30E-05,3.15E-05,6150.177698,6149.155176,0.031081665,0.032617878,7.613993573,70.00427246,7.507804728,70.0302124,11113.55991
0.129529346,0.134729588,0.018138509,0.01889651,5842.332678,5842.759875,0.264512306,0.193856775,4.30E-05,3.15E-05,6149.209229,6150.838904,0.031182504,0.03279325,7.587270117,70.00137329,7.495287716,69.96582031,11111.8823
0.131211522,0.133694343,0.018373747,0.018705361,5842.044409,5842.618689,0.264395296,0.193709644,4.30E-05,3.15E-05,6148.662927,6149.875171,0.031281227,0.032982719,7.565830779,70.00198364,7.492306018,70.00442505,11111.92836
0.129628383,0.13362674,0.018146478,0.018704969,5842.515503,5843.193774,0.264383993,0.193682902,4.30E-05,3.15E-05,6150.042578,6149.368994,0.03121741,0.03294003,7.553873467,69.98962402,7.48525666,70.00366211,11111.12571
0.130076847,0.134459684,0.018203252,0.018807121,5839.823193,5839.159277,0.264499686,0.1937659,4.30E-05,3.15E-05,6149.334351,6150.105737,0.0311642,0.032890686,7.555456579,70.00579834,7.486674643,70.00823975,11114.13699
0.131423627,0.134001905,0.018400423,0.018749557,5844.164136,5845.508948,0.264390048,0.193677588,4.30E-05,3.15E-05,6150.076953,6150.359106,0.031103639,0.032843934,7.553871417,69.98321533,7.481317544,69.98855591,11123.75945
0.130869062,0.133823088,0.018323164,0.018729764,5841.678052,5842.066614,0.264358611,0.193669872,4.30E-05,3.15E-05,6150.497632,6149.83512,0.031104737,0.032891126,7.595561981,69.95574951,7.485807085,70.00213623,11125.92766
0.130436012,0.133522968,0.018259332,0.018684172,5842.64552,5843.956604,0.264380808,0.193720121,4.30E-05,3.15E-05,6150.488,6151.120007,0.031108012,0.032928639,7.647185743,70.01998901,7.488711667,70.01937866,11131.05405
0.13005555,0.133589451,0.018209965,0.018693871,5840.96947,5842.497815,0.263730083,0.193743481,4.29E-05,3.15E-05,6148.485278,6150.092517,0.031121372,0.032978532,7.660537565,69.96047974,7.487123847,69.972229,11125.47355
0.131286121,0.133346642,0.018387111,0.018653569,5842.340588,5842.756104,0.263315398,0.193835628,4.28E-05,3.15E-05,6150.45155,6150.117957,0.03117218,0.033051836,7.723035395,70.02059937,7.493697214,69.99603271,11131.03098
0.129329819,0.133591673,0.018106758,0.018782508,5842.744531,5841.323511,0.263274653,0.193680569,4.28E-05,3.15E-05,6150.454871,6148.888,0.031232921,0.033131904,7.738269567,70.02182007,7.499564552,69.98672485,11145.6034
0.130331844,0.132816154,0.018244445,0.01859402,5842.979602,5844.564087,0.263198721,0.193592354,4.28E-05,3.15E-05,6150.274963,6150.528369,0.031294595,0.033196504,7.736485755,70.01937866,7.50252614,70.02059937,11145.46238
0.129887419,0.132604109,0.01816334,0.018451339,5842.582458,5840.586841,0.263284709,0.193844182,4.28E-05,3.15E-05,6149.987439,6150.154175,0.031190813,0.033085374,7.725383329,70.00869751,7.549445999,69.94842529,11138.76432
0.130861016,0.133219331,0.0183448,0.018657531,5841.945239,5839.852466,0.263206682,0.193601668,4.28E-05,3.15E-05,6150.470801,6149.279211,0.031083125,0.032976916,7.707635534,70.00427246,7.602102101,69.97375488,11141.42633
0.131849548,0.13455587,0.018467684,0.018975719,5843.009998,5843.372778,0.263310494,0.193824703,4.28E-05,3.15E-05,6149.912012,6149.691418,0.030980704,0.032861548,7.696246946,70.00274658,7.618272424,69.98916626,11129.26878
0.130739801,0.135647407,0.018305792,0.019044274,5842.273499,5839.267822,0.263186715,0.193726144,4.28E-05,3.15E-05,6149.377698,6149.230029,0.031123336,0.032737538,7.673811567,69.99298096,7.692745054,70.0177002,11107.97414
0.129962535,0.134548599,0.018202146,0.01883769,5843.263574,5841.640356,0.263166825,0.193554928,4.28E-05,3.15E-05,6150.939136,6149.893384,0.03125534,0.032607545,7.662028646,69.99542236,7.728582919,70.02761841,11091.87921
0.128682266,0.136141509,0.018014264,0.019050182,5842.550256,5842.335107,0.263248944,0.193773386,4.28E-05,3.15E-05,6149.86825,6150.011523,0.031400712,0.032480459,7.647258723,69.99984741,7.729249704,69.99557495,11086.45092
0.130874537,0.133966844,0.018318839,0.018763011,5842.845923,5843.938733,0.26332512,0.19389332,4.28E-05,3.15E-05,6149.590161,6150.072668,0.031331893,0.032798347,7.634529352,70.00350952,7.714180708,70.01846313,11094.42336
0.129519168,0.133012708,0.018133365,0.018623248,5842.695081,5842.10658,0.263307683,0.193812088,4.28E-05,3.15E-05,6150.766797,6149.839355,0.031255674,0.033117815,7.622880018,70.00045776,7.702081704,70.01190186,10894.08517
0.128715324,0.131515581,0.018068248,0.018485672,5842.927124,5843.353625,0.263136796,0.193673215,4.28E-05,3.15E-05,6149.906946,6151.053357,0.031189809,0.03342944,7.617703593,69.99313354,7.686927366,69.97787476,9570.197808
0.130384251,0.132740845,0.018256043,0.018582559,5841.874316,5843.174902,0.263153196,0.193659591,4.28E-05,3.15E-05,6149.160596,6149.452893,0.031218333,0.033214743,7.617166972,70.00717163,7.673042464,70.00595093,9551.82215
0.129902635,0.133262065,0.018185679,0.018644819,5843.903577,5844.540881,0.263165268,0.193667578,4.28E-05,3.15E-05,6150.913794,6150.962183,0.031234165,0.03298325,7.611863899,69.99969482,7.654186106,70.00442505,9556.505146
0.131016113,0.134576191,0.018342421,0.018834506,5844.131812,5843.336292,0.263386659,0.193881283,4.28E-05,3.15E-05,6150.931323,6150.247937,0.031258807,0.032763712,7.608222401,70.00656128,7.641426039,69.98947144,9572.798304
0.12984135,0.134494173,0.018167903,0.01881215,5841.229773,5843.337671,0.263038919,0.193651509,4.28E-05,3.15E-05,6147.993054,6149.892468,0.031292303,0.03281368,7.622761047,69.95178223,7.632613838,70.03219604,9567.520705
0.129518816,0.134037974,0.018138218,0.018769226,5843.474463,5844.017603,0.263213157,0.19374744,4.28E-05,3.15E-05,6150.058984,6151.049939,0.031300342,0.032855571,7.663642132,70.01022339,7.62534225,70.01251221,9580.155747
0.130501395,0.133650772,0.018259421,0.018695199,5842.912158,5842.111572,0.263199617,0.193696786,4.28E-05,3.15E-05,6150.698999,6149.662585,0.031315634,0.03291106,7.684126198,70.01617432,7.618662643,69.98916626,9577.377521
