ТЭА R1A,ТЭА R1B,донор R1A,донор R1B,нефрас R1A,нефрас R1B,водород R1A,водород R1B,пропилен R1A,пропилен R1B,давление R1A,температура R1A,давление R1B,температура R1B,катализатор R1A,катализатор R1B,производительность
25.02156086,26.49796066,4.38010807,4.632814503,5951.229736,5932.378809,0.250153176,0.19208353,6251.727832,6251.585889,7.438908863,70.01464844,7.410887241,70.01159668,0.212381666,0.219582472,11233.02054
24.88416138,26.48224525,4.356587458,4.632365227,5932.883936,5939.883643,0.249573587,0.191718653,6251.833057,6253.910547,7.441121721,69.97436523,7.409763908,70.02868652,0.212213681,0.219589962,11147.87966
24.83867817,26.50303783,4.344884729,4.634017944,5938.943408,5938.693604,0.248990342,0.191202569,6254.103467,6253.714844,7.448452711,69.99084473,7.410600519,69.97131348,0.212045695,0.219597453,11213.60984
24.91724052,26.67622204,4.359384489,4.662547541,5931.753906,5939.888086,0.248245388,0.191361935,6250.018994,6253.902246,7.460477066,69.98535156,7.421652842,70.02258301,0.212059375,0.219416282,11149.3459
25.6982357,26.71092472,4.499096298,4.674099588,5947.622705,5937.095264,0.247849479,0.191556022,6253.828809,6252.643555,7.466566849,70.00610352,7.430607605,69.9597168,0.212073056,0.219235111,11196.72552
25.46885014,26.71131802,4.461495018,4.67528553,5944.536523,5938.761523,0.246904574,0.191148219,6250.22417,6253.603369,7.474738359,69.98046875,7.439913607,69.99694824,0.212086736,0.21905394,11192.20862
24.98381824,26.64814491,4.372810555,4.742674112,5937.941309,5937.334375,0.246555893,0.1909178,6253.276074,6251.650049,7.478825665,69.99755859,7.451454926,70.02624512,0.212100416,0.218872769,11187.44683
24.85572834,26.48481178,4.348240089,4.664315319,5933.432617,5938.969824,0.246045093,0.190851691,6252.104883,6252.774463,7.485712385,70.00183105,7.44900527,69.99328613,0.212114097,0.218691598,11160.982
24.8291296,26.39237194,4.345638371,4.610688496,5941.205225,5935.83999,0.245986408,0.191079076,6250.492334,6252.595947,7.491851282,69.9786377,7.466722536,70.01403809,0.212127777,0.218510427,11170.26787
24.72592411,26.49699421,4.328056479,4.623743057,5939.759082,5937.684912,0.24594693,0.191394459,6248.374854,6253.555762,7.502145863,69.99694824,7.472790623,70.04394531,0.212141457,0.218329256,11177.82414
24.72583122,26.58191204,4.324038553,4.641569948,5942.78667,5936.948584,0.245760132,0.19183706,6249.443408,6249.081787,7.511661148,70.01444499,7.474323606,70.02685547,0.212155138,0.218148085,11157.40853
24.75113506,26.58270779,4.330269575,4.644174194,5937.641553,5936.725781,0.245706838,0.19232987,6253.028809,6251.72085,7.512759686,69.98168945,7.476492405,69.9810791,0.212168818,0.217966914,11156.38435
25.12034874,26.49964275,4.401101446,4.637390184,5934.67373,5937.58623,0.245448047,0.192660363,6252.013379,6253.947363,7.523240519,69.9987793,7.483572149,69.91516113,0.212182499,0.217785743,11133.00723
25.09182987,26.39449863,4.39300108,4.614464045,5944.927588,5932.574756,0.245387699,0.192889181,6252.043945,6252.542334,7.527182817,70.01281738,7.504720545,70.04699707,0.212196179,0.217604572,11225.10588
25.01816158,26.40249462,4.376874113,4.619314718,5932.359375,5938.724316,0.245668881,0.192950703,6247.775781,6249.991797,7.532379389,69.98901367,7.498052406,70.01403809,0.212209859,0.217423401,11125.03746
25.00277557,26.31160545,4.375960159,4.601007318,5915.489795,5934.828271,0.246116242,0.193186368,6250.159961,6250.39541,7.541206455,69.99633789,7.506159687,69.97619629,0.212320307,0.217575974,11158.80742
25.02234669,26.45431614,4.380122566,4.626602602,5936.324951,5937.840674,0.246922794,0.193540354,6250.951123,6250.032861,7.543889761,70.00549316,7.509890223,69.99389648,0.212430756,0.217728546,11152.34419
24.93824539,26.54857311,4.362718487,4.646013975,5925.737549,5923.910547,0.247233301,0.1938273,6251.819971,6250.721191,7.548729181,70.01159668,7.519002008,70.02319336,0.212541204,0.217881119,11106.65427
24.90520382,26.48532619,4.35762763,4.635461998,5941.21626,5942.486816,0.247497171,0.194281729,6250.379932,6250.941992,7.549486399,70.00244141,7.515464735,70.05004883,0.212651652,0.218033691,11152.95979
24.87052593,26.55788193,4.349273443,4.6476789,5942.134424,5940.762158,0.247880998,0.194781451,6250.921436,6250.786914,7.554927492,69.99267578,7.510085535,69.98718262,0.2127621,0.218186264,11113.76265
24.96414833,26.56297989,4.3657794,4.633663607,5937.184229,5940.986816,0.248720303,0.195742194,6250.855664,6254.269189,7.5617764,70.00793457,7.520841074,69.98901367,0.212872548,0.218338837,11159.97625
25.23251419,26.46527958,4.411373281,4.63941946,5935.313965,5939.053906,0.249289466,0.195626596,6249.497266,6248.193066,7.559677124,70.0213623,7.518719196,69.99572754,0.212982997,0.218491409,11135.28576
25.34926224,26.4581604,4.438303185,4.697905207,5938.612402,5937.861621,0.249884748,0.195277599,6250.211768,6249.728369,7.557963896,69.99328613,7.527359486,70.00671387,0.213093445,0.218643982,11143.29658
25.47682114,26.43058453,4.458812904,4.628863382,5932.083203,5935.978711,0.250609133,0.195394515,6250.623584,6249.614648,7.554221582,69.98352051,7.52691741,70.01647949,0.213203893,0.218796555,11165.64517
25.09623089,26.43381081,4.39800086,4.628226995,5927.297656,5935.945361,0.250942561,0.195853902,6248.094434,6253.338574,7.565522528,70.01281738,7.525132465,69.97619629,0.213314341,0.218949127,11150.63298
24.98681564,26.40753479,4.370785809,4.616464281,5928.359131,5934.639697,0.251833573,0.196298268,6249.907959,6249.577197,7.560641527,70.02807617,7.534430981,70.01037598,0.213424789,0.2191017,11150.56279
24.95965767,26.50085545,4.367552948,4.633793163,5939.435156,5937.139258,0.252401599,0.196431169,6250.027441,6249.945117,7.562088537,69.99084473,7.534357452,70.06530762,0.213535238,0.219254272,11176.07302
24.89918423,26.45206013,4.355235767,4.628169584,5939.068408,5937.820801,0.252977303,0.196578193,6249.551367,6249.861816,7.56029911,70.00976563,7.528853989,70.00610352,0.213565459,0.219174181,11130.61921
24.82326508,26.5025877,4.34589529,4.629952335,5936.754932,5939.792822,0.253658921,0.196594881,6250.099854,6250.420459,7.555313206,70.00061035,7.512280703,69.92797852,0.213595679,0.219094089,11156.2297
24.75200291,26.48307724,4.331614494,4.629725838,5928.368896,5935.212012,0.254062563,0.19635918,6245.977344,6245.798389,7.561198473,70.01912435,7.523069859,69.90356445,0.2136259,0.219013997,11159.65762
24.77036877,26.54691238,4.332764482,4.643169546,5926.095947,5929.601025,0.254971325,0.196279354,6248.851318,6248.222852,7.552530193,70.0177002,7.532690287,70.0213623,0.213656121,0.218933906,11107.95002
24.80824261,26.53007965,4.343606758,4.643267918,5943.38374,5937.233447,0.255463922,0.196080692,6248.099365,6246.82666,7.546464252,69.99145508,7.523782349,70.04943848,0.213686342,0.218853814,11155.08497
24.86516094,26.45405483,4.349218988,4.63031249,5931.699658,5933.651904,0.256101575,0.195972407,6249.749414,6246.720996,7.546832085,70.01403809,7.523676252,69.98657227,0.213716563,0.218773722,11149.8549
25.19361362,26.42515144,4.401427698,4.619873905,5942.610498,5931.531934,0.256786877,0.196125738,6248.505713,6247.13501,7.545884991,70.01098633,7.533614635,70.03479004,0.213746784,0.218693631,11143.95971
25.2289835,26.47115269,4.413474751,4.627318573,5957.695313,5935.536328,0.257268795,0.196230264,6248.589746,6249.626465,7.538181734,69.98352051,7.517825174,70.0177002,0.213777005,0.218613539,11182.69381
25.22916336,26.38902588,4.417984867,4.618115044,5920.243506,5938.647705,0.258038199,0.196418861,6250.200928,6248.54707,7.537038517,69.949646,7.513422728,69.97436523,0.213807226,0.218533447,11130.28743
25.00057945,26.34360294,4.375513315,4.608716869,5932.111328,5937.525293,0.258552685,0.196673542,6249.197314,6251.376758,7.548458195,70.00915527,7.514542532,69.95300293,0.213837446,0.218453356,11159.68361
24.87130184,26.39488297,4.352435684,4.611235285,5927.533936,5934.269385,0.25945192,0.196932487,6252.716992,6247.067432,7.550254297,70.03601074,7.531464052,70.04272461,0.213867667,0.218373264,11171.39508
24.85463505,26.45902042,4.350738335,4.629655933,5932.974854,5941.043213,0.260055715,0.197316399,6251.425244,6247.741455,7.547366142,70.01037598,7.510682726,70.04821777,0.213897888,0.218293172,11135.87248
24.91020527,26.41282749,4.359184408,4.625801849,5948.629248,5938.63501,0.260662073,0.197585149,6248.908984,6249.379297,7.537289906,69.98779297,7.50137763,69.94445801,0.213900792,0.212540333,11135.37659
24.93713398,26.43330345,4.364887714,4.61704731,5932.929346,5935.854932,0.261030996,0.197736238,6247.137744,6251.421533,7.543581295,70.02563477,7.512098312,69.9810791,0.213903697,0.206787494,11171.13391
24.92862549,26.56724491,4.362926245,4.650034142,5944.831445,5937.149756,0.261832729,0.198303083,6250.223291,6249.149268,7.532897043,70.03723145,7.516920948,70.05432129,0.213906601,0.201034655,11187.46713
24.85856609,26.51296425,4.350609541,4.63801322,5936.794092,5940.178564,0.262539321,0.198949292,6252.42793,6252.417188,7.521451044,70.0012207,7.496802807,70.00488281,0.213909505,0.195281816,11161.97662
25.24778976,26.49184341,4.414805508,4.635524368,5937.737744,5943.318945,0.263054001,0.199381819,6251.529395,6251.769043,7.525421715,70.00244141,7.487583065,69.9005127,0.213912409,0.189528977,11150.72782
25.67107677,26.59115067,4.495517111,4.648769045,5950.981348,5934.21123,0.26378158,0.199774544,6253.022461,6250.154688,7.510963058,70.01647949,7.494553137,69.93896484,0.213915314,0.183776138,11200.4802
25.28769894,26.54725056,4.431669426,4.640699673,5953.152441,5933.108301,0.264300275,0.199829163,6250.492236,6248.662549,7.502787638,70.01647949,7.510358477,70.08605957,0.213918218,0.178023299,11167.99455
25.01816616,26.59927368,4.38149581,4.656466293,5938.067676,5947.923145,0.264685953,0.199771769,6249.322217,6250.48833,7.49910202,70.00549316,7.483391237,70.04089355,0.213921122,0.17227046,11189.76801
24.98340015,26.49826622,4.372948027,4.635464382,5936.604492,5940.769775,0.265548101,0.200377075,6250.362256,6249.957227,7.488640928,69.99969482,7.47679944,69.94750977,0.213924026,0.166517621,11156.71462
25.0137495,26.39208431,4.378182459,4.619745827,5941.293604,5936.215625,0.266118914,0.199941681,6249.578906,6250.038867,7.48493228,70.01281738,7.489962149,70.0201416,0.213926931,0.160764782,11199.7527
24.99700832,26.46341591,4.377128506,4.630532122,5931.041992,5936.631738,0.266629601,0.200028646,6249.151758,6250.044336,7.47182498,70.02319336,7.477430964,70.04882813,0.213929835,0.155011943,11210.91972
24.96938324,26.59921722,4.371325159,4.658635569,5942.904492,5938.193799,0.267092049,0.200024898,6249.801758,6249.937842,7.464570332,70.00488281,7.467823172,69.95544434,0.213932739,0.149259104,11161.50362
24.95697765,26.60659199,4.368528843,4.654064894,5932.985889,5943.207959,0.26777586,0.200038958,6249.940479,6251.122217,7.461943817,69.99267578,7.449195528,69.93041992,0.213935859,0.154964163,11227.98569
24.98157749,26.60128574,4.370414591,4.65191288,5932.014941,5938.412744,0.268406278,0.200114791,6250.035547,6249.567676,7.449135303,70.01586914,7.459374666,69.95178223,0.213938978,0.160669222,11207.44582
24.99768753,26.46584835,4.375794649,4.632470655,5937.509619,5937.41543,0.268677127,0.199744175,6249.489844,6247.818359,7.436458397,70.01403809,7.463151979,69.99511719,0.213942098,0.16637428,11208.99678
24.99292202,26.47012444,4.373583126,4.634649706,5928.764844,5937.436621,0.269245419,0.199965888,6249.070898,6250.795605,7.428781033,70.00549316,7.455476093,70.03845215,0.213945218,0.172079339,11240.82804
24.99583836,26.42577057,4.378467369,4.628818035,5934.802051,5934.358105,0.26973871,0.200033058,6249.081592,6248.225049,7.423575258,69.98413086,7.457505798,70.03295898,0.213948337,0.177784398,11238.33682
24.98449936,26.5193264,4.371346331,4.634703302,5953.189941,5940.545752,0.270371717,0.200528054,6249.533984,6251.897559,7.413052654,70.00610352,7.450538588,70.05554199,0.213951457,0.183489456,11191.58319
25.01676102,26.52076969,4.378527021,4.645663881,5944.538574,5944.328662,0.270636952,0.200482082,6249.693604,6251.266553,7.402814865,70.00854492,7.4237535,69.9621582,0.213954576,0.189194515,11237.22197
24.97493877,26.53882236,4.372918701,4.643823195,5940.075146,5938.647266,0.271089032,0.200522551,6249.631104,6249.539844,7.395207834,70.00244141,7.425518942,69.9017334,0.213957696,0.194899573,11211.10209
24.99841156,26.62063465,4.374214554,4.659961891,5947.477002,5933.522119,0.27174114,0.200523028,6250.073193,6246.898438,7.388073158,69.98474121,7.446060419,70.04089355,0.213960815,0.200604632,11239.27227
24.98326015,26.59441395,4.371478128,4.653970194,5933.425098,5937.954053,0.272214994,0.20066065,6249.985986,6249.725342,7.37918582,69.99084473,7.43479681,70.04760742,0.213963935,0.206309691,11252.98494
24.9504631,26.56978741,4.367068863,4.651949883,5932.18252,5941.8771,0.272378901,0.200253317,6248.40376,6249.753467,7.382381535,69.96398926,7.423425531,69.9597168,0.213967055,0.212014749,11178.69
25.00158119,26.49360523,4.374416494,4.637669992,5927.499805,5935.690771,0.272217032,0.199731106,6248.205371,6249.687891,7.379668236,69.98657227,7.427656269,69.90600586,0.213970174,0.217719808,11242.09784
24.94988613,26.4242445,4.364792585,4.624880266,5931.144629,5936.043848,0.272101876,0.199188833,6249.724316,6249.843945,7.37251873,70.00732422,7.43883605,70.03234863,0.213920515,0.217985291,11242.12762
24.97030468,26.42490845,4.369884586,4.625268126,5935.176074,5939.144824,0.27169871,0.198820609,6248.680957,6249.104736,7.368002224,69.98168945,7.43184247,70.02685547,0.213870856,0.218250773,11267.68619
24.97195358,26.3896801,4.371506548,4.617308283,5942.103125,5934.361426,0.270999622,0.198402731,6248.806836,6247.981299,7.372908401,69.98413086,7.431933403,69.97009277,0.213821198,0.218516256,11219.69808
24.93679695,26.38804855,4.364138985,4.614038324,5923.294531,5922.985205,0.270541772,0.198392221,6252.18374,6250.466553,7.373471308,69.99938965,7.441085243,70.00915527,0.213771539,0.218781738,11260.02839
24.94383125,26.44545898,4.363404417,4.624882174,5956.475781,5942.012891,0.269951004,0.198445129,6249.900928,6251.614502,7.367252016,70.00732422,7.43776226,70.01525879,0.21372188,0.219047221,11225.73645
24.94833889,26.50109539,4.367101526,4.64135375,5941.071533,5943.386475,0.269191179,0.198377553,6249.711377,6249.908301,7.36830492,69.9786377,7.432789803,69.96948242,0.213672221,0.219312703,11217.74793
24.9775301,26.47834892,4.369424248,4.640758038,5937.08125,5934.314014,0.268519741,0.198247553,6247.850293,6247.668311,7.36852088,70.00488281,7.435803509,69.9407959,0.213622562,0.219578186,11296.14578
25.01586037,26.49606934,4.379434061,4.633731699,5938.933398,5933.641895,0.268119505,0.198319279,6254.90835,6247.099561,7.365225363,69.99938965,7.446102381,69.95666504,0.213572903,0.219843669,11215.96997
24.68032722,26.48226109,4.315628862,4.61392374,5932.419775,5932.585596,0.267515141,0.198818885,6249.443164,6249.444043,7.372415733,69.9798584,7.455431747,70.05981445,0.213523244,0.220109151,11235.77938
24.52084389,26.45646858,4.28832407,4.644427156,5938.503027,5937.027783,0.266786349,0.198480131,6249.500684,6251.922363,7.372252607,69.98657227,7.449575424,70.00854492,0.213473585,0.220374634,11279.8107
25.22902584,26.48664036,4.415689659,4.640217876,5941.122998,5942.073535,0.266053471,0.197984532,6250.504736,6252.948438,7.377811193,70.02197266,7.445605659,69.91333008,0.213423926,0.220640116,11251.39667
25.41669254,26.54130859,4.448072624,4.645842409,5943.019238,5936.971387,0.265472904,0.197772051,6250.396436,6250.568506,7.375160074,70.00091553,7.460978651,70.00732422,0.213374268,0.220905599,11276.96411
25.49940472,26.52836666,4.464172745,4.651100969,5934.888525,5937.419873,0.264735404,0.197729892,6249.981396,6248.46709,7.371236134,69.96948242,7.459163284,70.00793457,0.213408795,0.220651021,11212.82169
25.14392719,26.50309601,4.401852226,4.653598309,5926.32085,5934.773828,0.264134723,0.197584499,6248.035498,6249.070703,7.382394457,69.98596191,7.459193516,69.95849609,0.213443322,0.220396444,11265.16014
25.03229752,26.42504902,4.379672623,4.64110446,5935.270801,5934.371924,0.263437223,0.197354281,6249.389893,6249.967725,7.385473776,70.02380371,7.468941641,69.98657227,0.213477849,0.220141866,11302.67191
24.98854828,26.45961914,4.374924278,4.631329918,5957.201758,5937.362012,0.263123977,0.197382824,6251.021289,6251.000049,7.376424932,69.97711182,7.467011309,69.99938965,0.213512377,0.219887288,11263.85562
25.01732159,26.49026966,4.377956772,4.63324585,5926.824072,5936.427588,0.262289122,0.197068003,6249.001123,6251.148438,7.388195753,69.9432373,7.474077463,69.99755859,0.213546904,0.219632711,11286.66288
25.00704479,26.60261402,4.377553034,4.650056171,5931.994043,5936.333447,0.26174224,0.19720605,6249.012451,6249.485352,7.400868893,69.98474121,7.480111933,70.03051758,0.213581431,0.219378133,11290.11238
25.08972168,26.62241859,4.391420984,4.66235857,5919.956494,5936.3479,0.261099467,0.196832839,6248.258594,6249.11416,7.40882926,70.0008138,7.477352762,69.89318848,0.213615958,0.219123556,11258.81609
24.97915897,26.51248226,4.372658968,4.664444256,5935.262305,5928.551904,0.260368308,0.196688215,6249.476221,6247.526074,7.415937853,69.9597168,7.507006216,69.97741699,0.213650486,0.218868978,11287.3951
24.78637066,26.41907845,4.336146688,4.625507402,5945.184912,5930.565088,0.259627932,0.196462283,6247.860547,6248.457764,7.431162119,69.9798584,7.524586153,70.06835938,0.213685013,0.2186144,11293.03752
24.63208141,26.34778728,4.312456512,4.603316021,5937.034326,5937.294434,0.259180573,0.196564987,6250.795801,6251.08667,7.438545799,70.00671387,7.515309381,69.99145508,0.21371954,0.218359823,11291.17683
24.53963337,26.3966341,4.29311986,4.604122639,5924.551074,5931.821387,0.258563104,0.196606068,6249.624414,6249.530908,7.451061201,69.98718262,7.535403872,69.97314453,0.213754067,0.218105245,11270.51623
24.76599731,26.52147007,4.327535057,4.641199303,5955.963818,5932.244922,0.257932517,0.196283999,6251.340332,6250.347559,7.461104298,69.97192383,7.549452209,70.05859375,0.213788595,0.217850667,11314.17786
25.13324375,26.58492546,4.398539639,4.645822144,5927.57915,5938.476025,0.257259727,0.19612537,6252.107178,6252.734131,7.478455019,69.99084473,7.542107773,69.95544434,0.213800607,0.217981759,11292.77189
25.1170126,26.61879654,4.394179344,4.656428385,5924.866797,5935.947119,0.256685698,0.195630576,6251.997119,6251.21167,7.48964777,69.98352051,7.555341053,69.92370605,0.213812619,0.218112851,11328.67892
25.08883686,26.49337578,4.390595531,4.636856079,5920.789014,5927.752051,0.255999687,0.194997223,6250.13916,6248.766016,7.50414772,70.00427246,7.584046936,70.00549316,0.213824631,0.218243942,11273.82752
25.11327591,26.5547451,4.39712553,4.641029501,5926.993848,5929.741846,0.255481902,0.19448633,6249.3479,6248.747314,7.511876726,69.99572754,7.602838755,70.16174316,0.213836643,0.218375034,11249.8149
25.09677124,26.46772366,4.392035866,4.630662632,5937.630859,5937.134424,0.254887214,0.193967746,6249.326367,6250.74707,7.522258902,69.98535156,7.589117146,70.01617432,0.213848655,0.218506126,11323.04315
25.04799385,26.38501339,4.382652521,4.620913744,5930.364404,5936.782568,0.254084086,0.193247241,6248.770508,6251.026563,7.538598585,69.99938965,7.583814621,69.86206055,0.213860667,0.218637217,11280.29025
25.00147591,26.40394859,4.37467823,4.622881794,5927.022266,5927.917627,0.25347226,0.192777336,6248.490039,6247.662012,7.549048424,69.99694824,7.618100214,69.94689941,0.213872679,0.218768309,11295.49457
24.93768921,26.40698662,4.364408255,4.618414116,5933.478369,5926.215527,0.252909285,0.192544454,6249.51582,6248.766748,7.56106987,69.98626709,7.632750654,70.05493164,0.213884691,0.2188994,11254.94176
24.84550552,26.53059921,4.347801447,4.641104269,5924.632666,5935.664648,0.2521781,0.192654251,6248.900342,6252.714648,7.575564623,69.98474121,7.628362465,69.96826172,0.213896703,0.219030492,11281.6711
24.79633904,26.42263718,4.337142181,4.625385427,5934.399707,5931.484814,0.251801839,0.192440259,6253.6396,6247.928662,7.588293171,70.0012207,7.639399624,69.91333008,0.213908715,0.219161584,11305.46577
24.79015942,26.43438396,4.33772769,4.623947525,5921.537061,5922.909082,0.250999644,0.192098105,6249.82998,6247.379639,7.59904871,69.9810791,7.682884979,70.08300781,0.213920727,0.219292675,11248.28756
25.47745628,26.47603245,4.444539309,4.632044029,5931.819385,5929.533887,0.250244686,0.191812257,6247.041064,6249.680762,7.617777109,69.96643066,7.676635313,70.08911133,0.213932739,0.219423767,11325.51056
25.68661118,26.51233501,4.497565126,4.637249231,5923.999756,5934.492041,0.249751759,0.191432534,6248.530273,6249.596289,7.635458088,69.99542236,7.672122431,69.88647461,0.213861423,0.21939099,11277.5286
25.06709423,26.47604866,4.389605379,4.632652521,5929.624756,5923.666162,0.249144989,0.19088133,6250.336865,6246.75542,7.654256487,69.98687744,7.708813667,69.93835449,0.213790107,0.219358212,11268.86321
24.95721035,26.48822346,4.366516829,4.636784983,5928.531934,5914.302295,0.248515037,0.190838157,6248.110156,6250.697021,7.677854156,69.95544434,7.738058043,70.02563477,0.213718791,0.219325434,11283.83584
24.87360096,26.44928856,4.353922892,4.626718235,5920.542627,5907.258105,0.247965893,0.190776059,6252.621289,6250.158838,7.701128197,69.98718262,7.750542068,69.99023438,0.213647475,0.219292657,11283.8664
23.63005486,26.15950947,4.160439539,4.592601204,5921.648584,5899.565625,0.247270757,0.190856561,6250.747266,6248.194189,7.719484043,69.9822998,7.767066288,69.91699219,0.213576158,0.219259879,11263.65734
24.25533962,28.54918365,4.294336319,4.938877726,5899.200293,5883.585352,0.246586557,0.190732503,6248.028174,6246.494531,7.744701481,69.98413086,7.795339298,70.00549316,0.213504842,0.219227102,11252.4379
25.41211147,25.67811623,4.485790396,4.572264147,5902.487695,5872.291406,0.246496339,0.191011931,6249.774951,6249.878418,7.767644787,69.98657227,7.825116491,69.99328613,0.213433526,0.219194324,11283.50701
24.12292156,26.3905859,4.206795025,4.582993364,5891.634912,5862.250293,0.247218448,0.191412809,6253.910938,6250.498926,7.787170076,69.9597168,7.852481604,70.0579834,0.21336221,0.219161546,11260.56514
25.44682732,26.31062031,4.45737133,4.59539299,5865.073682,5859.173193,0.247622168,0.191918866,6252.890332,6253.25166,7.822241449,69.98901367,7.856889963,69.97131348,0.213290894,0.219128769,11256.09759
25.46350536,26.68406963,4.419598722,4.61834507,5864.237891,5848.073193,0.247989012,0.192560154,6250.971631,6252.351074,7.844828176,70,7.883639669,69.9017334,0.213219577,0.219095991,11240.67112
25.69832592,26.59485874,4.517364264,4.668089199,5858.673975,5827.108105,0.248499481,0.193327188,6247.218506,6252.558789,7.860611248,69.96826172,7.931148243,70.03601074,0.213148261,0.219063214,11254.79246
24.17799397,26.52095242,4.243314505,4.618909788,5850.237793,5833.439307,0.24916496,0.193856767,6255.960107,6254.32002,7.891344357,70.00488281,7.931797409,70.02380371,0.213076945,0.219030436,11240.14098
24.64162254,26.84401474,4.31041317,4.668242455,5846.320459,5824.001758,0.24984047,0.194234851,6250.381445,6252.116943,7.916889858,70.00793457,7.960307741,69.95422363,0.213857551,0.219715151,11239.00935
25.37808571,27.05406094,4.438214111,4.720132208,5827.429688,5813.335352,0.250461917,0.194347914,6253.116162,6253.682031,7.941540051,70.00366211,7.987206078,70.00732422,0.214638156,0.220399865,11239.08068
25.57304249,27.2170927,4.474291706,4.758299494,5819.839893,5800.909082,0.251005358,0.194429594,6247.8125,6248.431299,7.956013536,70.01220703,8.007663059,70.01953125,0.215418762,0.221084579,11231.97885
25.09741783,27.38512173,4.395476151,4.787504578,5822.244482,5796.483691,0.251610607,0.194362324,6249.911133,6248.23042,7.975594854,70.01098633,8.02242012,70.01037598,0.216199368,0.221769294,11214.15125
25.89776859,27.57756119,4.527123165,4.814766979,5812.32666,5785.83833,0.25238542,0.194681711,6253.793652,6250.363672,7.988180161,70.00915527,8.044045067,70.02380371,0.216979974,0.222454008,11224.93522
26.0186657,27.62645054,4.548677254,4.832994699,5801.149268,5782.850684,0.252725309,0.194983141,6246.589551,6251.523242,8.012008381,69.9987793,8.054731846,69.95788574,0.217760579,0.223138723,11223.45581
26.27294331,27.52572975,4.605387163,4.810856485,5810.474854,5778.959326,0.253524807,0.195339219,6252.285986,6251.619092,8.024635887,70.01281738,8.075801277,70.01220703,0.218541185,0.223823437,11188.78528
25.57285461,27.36720181,4.474733782,4.784766579,5807.669092,5775.911572,0.254353997,0.195531635,6254.220898,6252.12041,8.035878086,70.00732422,8.087421799,69.93835449,0.219321791,0.224508152,11242.92781
25.38527889,27.36396084,4.442174625,4.779806662,5800.686719,5761.777637,0.254891223,0.195638783,6252.744141,6248.881055,8.048805523,69.99755859,8.117772007,70.05462646,0.220102397,0.225192866,11194.18206
25.23796482,27.43028793,4.420101547,4.789688683,5788.506543,5764.103076,0.255322638,0.196032934,6248.720215,6252.237598,8.066348457,70.01464844,8.119517708,70.01953125,0.220883002,0.22587758,11179.10014
25.19356441,27.2949522,4.408970261,4.776299667,5786.744043,5765.259229,0.256052229,0.196810824,6252.090479,6250.672461,8.074705505,70.0189209,8.115683174,69.90600586,0.221663608,0.226562295,11226.98085
25.18459587,27.37969761,4.406658268,4.793928719,5780.803467,5748.078662,0.256501243,0.196835925,6245.494238,6248.27832,8.088279819,69.99450684,8.167084217,70.01464844,0.222444214,0.227247009,11169.38962
25.94888725,27.42056274,4.530282736,4.796257687,5776.58335,5740.75708,0.257065189,0.197405811,6248.511523,6250.984229,8.098425198,70.01525879,8.18161068,70.18066406,0.222470684,0.227263633,11191.14086
26.31866112,27.53055954,4.608891535,4.814547014,5768.599512,5747.740479,0.257910278,0.197699155,6252.567725,6251.63252,8.105395317,70.00915527,8.155530071,69.95239258,0.222497155,0.227280256,11208.45656
25.59659061,27.43392906,4.479486656,4.793033981,5768.782861,5746.956689,0.258676174,0.198058166,6253.702832,6248.574463,8.115019894,70.00610352,8.171112156,69.85900879,0.222523626,0.22729688,11171.13675
25.51442833,27.41597919,4.464167452,4.789825296,5778.761865,5720.442676,0.259219661,0.198177978,6251.806885,6248.23335,8.129003239,70.01098633,8.21610775,70.07751465,0.222550096,0.227313504,11201.32363
25.2633749,27.37252827,4.424848509,4.793827057,5795.956055,5728.076953,0.259654191,0.198356304,6250.902002,6254.056689,8.13682785,70.00549316,8.205621719,70.03234863,0.222576567,0.227330127,11168.14569
25.15169506,27.47608585,4.402690792,4.803624392,5767.462988,5732.548633,0.26016838,0.198318304,6245.397363,6252.110889,8.142383766,70.0012207,8.201589966,69.93896484,0.222603038,0.227346751,11156.62073
25.11277657,27.36996555,4.39447484,4.792312336,5748.992969,5722.207031,0.260908177,0.198386961,6249.743652,6248.240527,8.147633171,70.0201416,8.227996159,69.98779297,0.222629508,0.227363374,11172.77941
25.52884445,27.46960144,4.46082716,4.800497484,5752.521729,5715.450977,0.261661956,0.19880276,6251.837891,6252.673047,8.151600456,70.01525879,8.236523533,70.0579834,0.222655979,0.227379998,11213.30705
25.71455669,27.41912212,4.499628544,4.797656393,5741.578516,5716.295508,0.262361294,0.198824063,6255.617285,6252.021631,8.156989193,69.99633789,8.231462383,69.99084473,0.222682449,0.227396622,11188.20794
26.36122303,27.41556149,4.613386726,4.794821024,5746.916357,5714.101172,0.26282396,0.19916207,6250.038867,6248.08833,8.165244961,70.00305176,8.239100075,69.98535156,0.22270892,0.227413245,11132.23387
25.67114143,27.56368027,4.496222973,4.819561386,5754.247803,5710.878955,0.263395557,0.199273352,6246.667871,6248.248242,8.168674183,70.00854492,8.251549149,70.01647949,0.222735391,0.227429869,11178.86788
25.40158367,27.41628857,4.444093132,4.798491526,5755.651221,5718.708057,0.264006636,0.199344519,6249.058008,6250.885498,8.171926022,70.02563477,8.24876852,69.98168945,0.222761861,0.227446493,11174.28309
25.19201088,27.52658939,4.410582352,4.806781101,5755.400879,5712.11709,0.264703217,0.199621971,6250.249561,6250.085986,8.171042061,69.99206543,8.261735916,69.97497559,0.222548981,0.227366718,11133.49844
