ТЭА R1A,ТЭА R1B,ТЭА/КК Р1А,ТЭА/КК Р1В,донор R1A,донор R1B,донор/КК Р1А,донор/КК З1В,нефрас R1A,нефрас R1B,ПП/нр Р1А,ПП/нр Р1В,водород R1A,водород R1B,Н2/ПП Р1А,Н2/ПП Р1В,пропилен R1A,пропилен R1B,К R1A,К R1B,давление R1A,температура R1A,давление R1B,температура R1B,Произв.
30.17918992,30.01532989,0.114450603,0.113338859,4.225214124,4.20368942,0.016023568,0.015873268,5848.130139,5845.718066,1.051484273,1.051854585,0.250761475,0.186791981,4.07794E-05,3.03784E-05,6149.21687,6148.845349,263.6874695,264.8282349,7.290983593,69.98550415,7.541466486,69.95697021,10975.82055
29.8182579,30.00592022,0.112858211,0.113029292,4.174812365,4.201615942,0.015801119,0.015827066,5842.220935,5845.510828,1.052655257,1.051999309,0.249034209,0.187319822,4.04944E-05,3.04611E-05,6149.84458,6149.473352,264.2099121,265.4703003,7.271461987,70.06317139,7.513328564,70.08041382,11008.12377
29.9616735,29.99586625,0.11885827,0.118360248,4.194714928,4.201076388,0.016640478,0.016576966,5844.928137,5848.130945,1.052327899,1.051742424,0.24693221,0.187434623,4.01465E-05,3.04736E-05,6150.780945,6150.727417,252.0789978,253.4285522,7.183955944,69.99511719,7.402657998,70.02471924,11028.56229
28.93837729,30.04284487,0.120602661,0.12445935,4.048597693,4.210034192,0.016872807,0.017441029,5846.108545,5849.271741,1.051808842,1.05135556,0.244544772,0.186564583,3.97699E-05,3.03374E-05,6148.98866,6149.664368,239.9480835,241.3868042,7.127972686,69.98718262,7.331104589,69.97192383,9978.226262
29.30553231,29.85825348,0.128636188,0.130189218,4.106521237,4.186392009,0.018025513,0.018253683,5842.730151,5844.290771,1.052564229,1.052224644,0.243410922,0.186111643,3.958E-05,3.02645E-05,6149.848755,6149.506775,227.8171692,229.3450562,7.090400505,69.98443604,7.273065972,69.9697876,10299.67422
27.95769539,28.53194742,0.127119958,0.129186258,3.915345889,4.002602631,0.017802562,0.018122887,5842.693042,5841.819336,1.052628735,1.052914384,0.241649276,0.184717408,3.92914E-05,3.00308E-05,6150.186584,6150.935608,219.9315979,220.8589966,7.08754071,69.97528076,7.249653924,69.96856689,11037.53019
27.01350937,27.64108877,0.127394556,0.130153536,3.782831669,3.873433191,0.017839672,0.018238827,5842.30918,5842.657947,1.052650237,1.052344464,0.239688472,0.182712016,3.89743E-05,2.97166E-05,6149.908142,6148.488745,212.0460266,212.372937,7.111886835,69.97848511,7.260231209,69.98825073,11051.92431
26.29687448,27.35874171,0.128804936,0.134185888,3.682167852,3.82731995,0.018035657,0.018771782,5840.539343,5839.743079,1.052860692,1.052897352,0.238292847,0.180998962,3.87514E-05,2.94372E-05,6149.274292,6148.650024,204.1604553,203.8868774,7.150502312,69.98550415,7.288690245,69.98504639,11060.31195
26.11956463,27.31709971,0.126237118,0.133542193,3.65719527,3.822909558,0.017675401,0.01868865,5840.982996,5841.272168,1.052900782,1.052957634,0.237511772,0.179776221,3.862E-05,2.9229E-05,6149.975562,6150.612122,206.9087524,204.5578186,7.190347409,69.98275757,7.322333837,69.98825073,11064.17509
26.20438886,27.4467072,0.12498692,0.133737139,3.667645067,3.841625321,0.017493545,0.018718747,5843.776489,5841.748352,1.0525578,1.052799256,0.236203513,0.17822744,3.84014E-05,2.89792E-05,6150.912524,6150.188318,209.6570496,205.2287598,7.233870697,70.00076294,7.360642564,70.01663208,11077.68257
26.37535148,27.36879773,0.124174612,0.13292296,3.693020886,3.83275966,0.017386666,0.018614693,5840.928979,5842.384998,1.052797062,1.052601809,0.236632854,0.177722186,3.84812E-05,2.88993E-05,6149.312866,6149.705017,212.4053467,205.8997009,7.270695162,69.9987793,7.388384175,69.96627808,11071.47295
25.86384821,27.28344088,0.123296137,0.134553915,3.621486187,3.819363964,0.017264069,0.018835981,5845.673193,5838.726965,1.052132331,1.053068064,0.237574705,0.177040099,3.86274E-05,2.87937E-05,6150.421765,6148.576904,209.7701416,202.7695801,7.303020132,70.00106812,7.388636899,69.43206787,11081.66367
26.37269621,27.51290674,0.127321333,0.13781297,3.692711133,3.846408421,0.017827563,0.019266774,5843.645605,5843.248633,1.052196642,1.052350761,0.239331819,0.176989146,3.89242E-05,2.87827E-05,6148.664282,6149.147144,207.1349365,199.6394592,7.328908634,70.01434326,7.449128318,69.32952881,11071.37975
26.10327015,27.26447887,0.12764452,0.138743935,3.654008859,3.817162621,0.017868037,0.019424841,5842.360522,5841.905444,1.052623763,1.052652509,0.241735137,0.1771267,3.93078E-05,2.88034E-05,6149.80752,6149.496423,204.4997314,196.5093384,7.343575704,70.00274658,7.546728504,69.88922119,11088.55038
26.47216239,26.66036601,0.129843983,0.133650272,3.707071382,3.744617009,0.018182909,0.018772026,5841.771082,5842.918518,1.052766386,1.052499194,0.243488023,0.178410427,3.95914E-05,2.90114E-05,6150.020227,6149.667029,203.8766968,199.4785767,7.37894789,69.96650696,7.560927248,70.00823975,11090.83777
26.38427458,26.72673826,0.12980959,0.132017914,3.692710865,3.734393239,0.018167992,0.018446202,5843.295044,5842.822852,1.052594454,1.052589433,0.245604001,0.180494698,3.99316E-05,2.93483E-05,6150.619958,6150.093591,203.2536621,202.4478149,7.412372291,70.03707886,7.557609248,70.02365112,11101.72337
26.23796129,27.49065647,0.129486651,0.133828502,3.672484392,3.837376273,0.018124034,0.018680904,5842.479749,5843.97312,1.052663181,1.052604478,0.24808457,0.183066013,4.03379E-05,2.97601E-05,6150.163318,6151.392273,202.6306274,205.4170532,7.403246999,70.02151489,7.530165398,69.98535156,11104.96357
26.07321358,27.50971756,0.128171537,0.134287121,3.649396402,3.846537632,0.01793982,0.018776655,5844.075781,5844.299841,1.052313429,1.052364285,0.250474549,0.185345683,4.07289E-05,3.01359E-05,6149.799426,6150.332422,203.4243652,204.8574524,7.375460136,70.01571655,7.501753831,69.99984741,11094.67015
26.17439284,27.40060201,0.128168818,0.134120852,3.666277122,3.841976905,0.017952753,0.018805763,5842.994446,5843.77699,1.052617726,1.052395229,0.253020595,0.187902494,4.11386E-05,3.05534E-05,6150.439526,6149.963025,204.218103,204.2978516,7.343764532,70.00905355,7.473665476,69.99099731,11085.00384
26.4017911,27.40599685,0.128781786,0.134515717,3.695714176,3.841127044,0.018026833,0.018853244,5844.178296,5844.778394,1.052404613,1.052408339,0.255617981,0.190540707,4.15609E-05,3.09767E-05,6150.440198,6151.093518,205.0118408,203.7382507,7.30950191,70.00595093,7.442713463,70.00961304,11083.66376
26.19117951,27.51331706,0.130309725,0.137704353,3.668544811,3.854626453,0.018252216,0.019292434,5842.786194,5843.651782,1.052513942,1.052423,0.258009522,0.192926241,4.19554E-05,3.13702E-05,6149.613928,6149.993542,200.991748,199.7999084,7.277033699,69.99984741,7.413978302,69.9961853,11076.80352
25.89749022,27.37861695,0.131478259,0.139785551,3.625896728,3.834631926,0.018408216,0.019578277,5843.815674,5842.476465,1.052516472,1.052752882,0.260387781,0.195316979,4.23346E-05,3.17553E-05,6150.712256,6150.683936,196.9716553,195.8615662,7.246935248,70.00457764,7.39004159,69.98199463,11077.9732
25.8603693,26.81625519,0.134025187,0.139723868,3.620980346,3.760420626,0.018766266,0.019593359,5842.129016,5842.761938,1.052644959,1.052513585,0.262908264,0.197776335,4.27515E-05,3.21609E-05,6149.687659,6149.586316,192.9515625,191.9232239,7.230285633,69.98306274,7.37744621,69.98321533,11074.37254
25.6504756,26.28638725,0.133219745,0.135337187,3.590450656,3.680717593,0.018647565,0.018950416,5841.690527,5841.911072,1.0527206,1.052654443,0.264993571,0.199732607,4.30907E-05,3.24794E-05,6149.667957,6149.513647,192.5425964,194.2288574,7.22983079,69.99084473,7.376248884,70.02639771,11084.30247
25.57204518,26.47660456,0.133095102,0.134717344,3.580737233,3.703276175,0.018636702,0.018842882,5845.883411,5847.849744,1.051912313,1.051671119,0.266394375,0.201052918,4.33207E-05,3.26915E-05,6149.356738,6150.014685,192.1336304,196.534491,7.23116045,69.98672485,7.362080455,69.94400024,11073.77319
25.27351937,26.53290391,0.131821951,0.133438379,3.538484657,3.71366874,0.018456074,0.018676657,5841.678992,5842.802905,1.052793225,1.052696429,0.267171668,0.201374732,4.3442E-05,3.27401E-05,6150.080066,6150.697754,191.7246643,198.8401245,7.239653563,69.99465942,7.368600786,69.98123169,11081.02885
25.03516603,26.62622137,0.130432854,0.136228412,3.502335417,3.725525129,0.018247117,0.019060999,5842.966638,5842.876062,1.052711614,1.052646535,0.266185492,0.200638781,4.32754E-05,3.26216E-05,6150.958838,6150.48324,191.9391113,195.4527771,7.25414542,69.99572754,7.383624315,70.00442505,11084.30724
25.30429635,26.74493647,0.131687888,0.139249091,3.54353199,3.747808707,0.018441147,0.019513187,5839.917249,5840.31499,1.052707882,1.052703761,0.263714547,0.199982648,4.28963E-05,3.25274E-05,6147.726917,6148.121558,192.1535583,192.0654297,7.269712782,69.99740601,7.406705689,70.00518799,11091.21533
24.953929,26.40386882,0.129719747,0.139941367,3.49400754,3.695887494,0.018163143,0.019588324,5843.82218,5842.950122,1.05246449,1.052662032,0.261938557,0.19820659,4.25888E-05,3.22253E-05,6150.415332,6150.651746,192.3680054,188.6780823,7.285211551,69.98901367,7.421871293,70.01327515,11101.91877
25.19941912,26.4536921,0.196460122,0.138359098,3.526827818,3.702985865,0.027495913,0.019367496,5843.5073,5842.476575,1.052571997,1.052715949,0.260425733,0.19620844,4.23407E-05,3.19014E-05,6150.712146,6150.468274,128.2673495,191.1958984,7.307385278,69.99389648,7.432636487,69.98153687,11094.05166
25.09401512,26.35846171,0.391075397,0.136069156,3.51438182,3.68835786,0.054769564,0.019040252,5839.800146,5841.532776,1.052822961,1.052685621,0.258567279,0.196263188,4.20553E-05,3.19164E-05,6148.275684,6149.297559,64.16669354,193.7137146,7.334046435,69.93804932,7.44729687,70.02349854,11085.07289
24.78026848,26.44517136,375.2444071,0.134765148,3.469020402,3.701800549,52.5309282,0.018864453,5841.375037,5842.633899,1.052757761,1.052605142,0.256692237,0.196923504,4.17416E-05,3.20202E-05,6149.552905,6149.986487,0.066037676,196.2315308,7.423320615,70.01602173,7.448607635,70.0328064,11085.10222
25.3271524,26.37513437,0.394668384,0.136650702,3.545870078,3.692897284,0.055254645,0.019133059,5843.908643,5843.514966,1.052587108,1.052557273,0.256021457,0.197524372,4.16212E-05,3.21145E-05,6151.2229,6150.63418,64.17324874,193.0113342,7.455146754,70.02182007,7.444285893,70.00305176,11078.88225
24.791572,26.54338827,0.193260704,0.139855784,3.471283913,3.712658954,0.027060114,0.019561814,5839.670667,5838.204309,1.052930287,1.05319705,0.255127008,0.19757731,4.14924E-05,3.21328E-05,6148.766113,6148.779553,128.2804598,189.7911377,7.467928672,70.01411438,7.438941574,69.96734619,11068.59776
25.22852159,26.61722984,0.131133775,0.142665464,3.530660272,3.726924181,0.018351801,0.019975909,5847.957117,5849.429468,1.051857039,1.051566254,0.255552028,0.197730473,4.1545E-05,3.21457E-05,6151.214856,6151.062634,192.3876709,186.5709412,7.46796484,70.00793457,7.433808243,69.99145508,11059.02802
24.93779964,26.35535851,0.129934976,0.13916424,3.491846853,3.690991479,0.018193788,0.019489548,5842.295776,5843.232178,1.052493638,1.052500719,0.255227222,0.1959424,4.15073E-05,3.18605E-05,6148.979138,6150.006067,191.9252258,189.3831238,7.471277213,70,7.433832908,70.0088501,11047.68976
24.91874866,27.15579081,0.130149309,0.141292685,3.500215101,3.714147067,0.018281439,0.019324858,5842.048853,5841.209363,1.052712872,1.052686674,0.254221114,0.195813266,4.13368E-05,3.18449E-05,6150.000024,6148.963257,191.4627808,192.1953064,7.472208667,70.00244141,7.434569848,69.99343872,11041.4247
25.02114201,26.62828999,0.131000513,0.136550089,3.497180277,3.598792797,0.018309812,0.018454639,5843.247083,5842.969763,1.052652068,1.052448175,0.254720106,0.196118575,4.14118E-05,3.18922E-05,6150.906128,6149.422864,191.0003357,195.007489,7.474412394,70.00236511,7.431427419,69.98809814,11039.27485
24.9295094,26.51299806,0.13032498,0.134826804,3.491277754,3.724330729,0.01825149,0.018939375,5841.2354,5842.413098,1.052755083,1.052767018,0.256219447,0.197147516,4.16658E-05,3.20529E-05,6149.390259,6150.699817,191.2872681,196.6448608,7.471637535,70.00305176,7.434910297,70.00137329,11026.96188
24.88941975,26.47008853,0.12992052,0.133497027,3.485992193,3.701470166,0.018196564,0.018667685,5842.613477,5842.751733,1.052468253,1.052589561,0.258038802,0.197529021,4.19632E-05,3.21184E-05,6149.165198,6150.019482,191.5742004,198.2822327,7.46357969,69.99832153,7.434091151,70.00427246,11025.36543
25.18164306,26.44795027,0.131249319,0.13229293,3.524244541,3.699724573,0.018368726,0.018506062,5844.147083,5842.924231,1.052575712,1.052509127,0.259853475,0.198048253,4.22429E-05,3.22044E-05,6151.407275,6149.731079,191.8611328,199.9196045,7.457504976,70.01037598,7.428448749,69.98001099,11028.63351
24.89250422,26.5492136,0.129831027,0.133620448,3.485755044,3.713066769,0.01818054,0.018687621,5843.07218,5843.818799,1.05263741,1.052556114,0.261289988,0.197641835,4.24818E-05,3.21319E-05,6150.636365,6150.947205,191.730011,198.6912476,7.447270072,70.00808716,7.428558815,70.03631592,11017.54674
24.84501424,26.47448254,0.129672016,0.134073205,3.47933653,3.717270315,0.018159482,0.018825159,5843.528308,5842.139441,1.052611204,1.052691586,0.262935969,0.197086316,4.27471E-05,3.20467E-05,6150.963367,6149.971033,191.5988892,197.4628906,7.424352193,69.99900818,7.42879287,70.01716614,11011.90816
25.21085162,26.23666539,0.131671518,0.133700552,3.529419899,3.670539117,0.018433494,0.018704858,5842.692212,5842.685974,1.052559539,1.052466862,0.26401078,0.195153333,4.29301E-05,3.17362E-05,6149.781421,6149.233374,191.4677673,196.2345337,7.39790529,69.99725342,7.427616966,69.98031616,11014.84209
25.09542203,26.4232594,0.131607532,0.135439479,3.515550441,3.718118781,0.018436547,0.019058212,5842.848071,5842.011865,1.052664765,1.052600206,0.264891043,0.195265129,4.30678E-05,3.1754E-05,6150.560291,6149.302893,190.683783,195.0927429,7.380862284,70.00335693,7.427313304,69.99160767,11007.37415
24.89907699,26.61666374,0.131116922,0.137233994,3.485305279,3.721858454,0.018353391,0.019189689,5844.089709,5843.735974,1.052517602,1.052522628,0.263602722,0.196040894,4.28552E-05,3.18731E-05,6151.007288,6150.664343,189.8997986,193.9509521,7.361775303,69.99420166,7.432721114,70.00091553,11016.61624
24.81621442,26.48470407,0.131222312,0.13736227,3.474042404,3.708007658,0.01836992,0.019231491,5839.091321,5842.236328,1.052641743,1.052577119,0.2631904,0.196423702,4.28198E-05,3.19419E-05,6146.471265,6149.404285,189.1158142,192.8091614,7.350102913,70.00717163,7.426445878,70.01724243,11001.80699
25.28697476,26.32636399,0.133055677,0.136061981,3.540580326,3.685574061,0.01862992,0.019048073,5844.066736,5842.605652,1.052481048,1.052747765,0.262238701,0.19715889,4.26351E-05,3.20542E-05,6150.769482,6150.790039,190.0480713,193.4880249,7.340509188,70.00610352,7.418845332,70.0189209,11004.06326
24.94015293,26.5057888,0.130590167,0.136510344,3.492970169,3.709369588,0.018289686,0.019104028,5843.385205,5843.841052,1.052600608,1.052426991,0.259573213,0.19736885,4.22019E-05,3.20914E-05,6150.750818,6150.216052,190.9803284,194.1668884,7.334754288,70.00213623,7.394031334,69.99847412,11007.89591
24.94117656,26.33479309,0.12996113,0.135157132,3.492491442,3.685946423,0.018198345,0.018917253,5843.26947,5843.783398,1.052557094,1.052504327,0.258477298,0.197524723,4.20263E-05,3.21147E-05,6150.374731,6150.607312,191.9125854,194.845752,7.328953362,70.00259399,7.390726256,70.03204346,10999.65076
24.88498755,26.42015185,0.129587946,0.134773921,3.485639793,3.699201125,0.018151382,0.018870287,5842.814282,5845.401355,1.052571114,1.052492726,0.25872305,0.19751457,4.20689E-05,3.21045E-05,6149.977539,6152.242407,192.0316528,196.0331177,7.323752058,69.99832153,7.365813959,70.00976563,11007.10063
24.96601009,26.40076404,0.129929308,0.133864209,3.493757033,3.695816904,0.018182378,0.018739519,5842.527124,5843.164368,1.052593522,1.052554885,0.259256103,0.196270732,4.21568E-05,3.19126E-05,6149.806201,6150.251196,192.1507202,197.2204834,7.319717598,70.00396729,7.359495413,69.99633789,11017.81761
25.2760354,26.34177246,0.131461296,0.132765778,3.538935798,3.685499072,0.018406094,0.018575369,5842.826575,5842.271838,1.052531776,1.05261036,0.258799841,0.194981602,4.20829E-05,3.17062E-05,6149.760632,6149.635864,192.2697876,198.4078491,7.310593593,70.00167847,7.350108719,70.00686646,11014.17758
24.94931583,26.57460713,0.129929765,0.134448531,3.493062657,3.717179215,0.018190992,0.018806272,5842.609033,5843.419922,1.052631675,1.052524915,0.256408185,0.192707103,4.16916E-05,3.13327E-05,6150.115332,6150.345056,192.0215576,197.6563599,7.301784444,69.99359131,7.337032533,69.98062134,11015.05892
24.90604205,26.39456377,0.129872294,0.134047287,3.4866346,3.693463188,0.018181019,0.018757602,5842.289929,5842.023669,1.052677968,1.052752089,0.253969961,0.190210817,4.12956E-05,3.09276E-05,6150.04989,6150.202625,191.7733276,196.9048706,7.301916265,69.99313354,7.341590667,70.01525879,11015.49923
25.17390308,26.59586601,0.131439187,0.135587089,3.52458328,3.726158792,0.018402723,0.018996149,5842.469617,5843.40907,1.052669398,1.052570946,0.251526182,0.187752302,4.08973E-05,3.05258E-05,6150.188977,6150.602612,191.5250977,196.1533813,7.302312422,69.98962402,7.331322312,69.96276855,11018.85152
24.77717819,26.35735974,0.129559918,0.133482294,3.467446828,3.693569803,0.018131287,0.018705446,5843.152502,5844.77865,1.052550028,1.052393637,0.249189941,0.185534453,4.05173E-05,3.01633E-05,6150.210327,6151.007861,191.2410767,197.4595947,7.309196711,69.99404907,7.340897667,70.00038147,11014.7533
25.19684196,26.52819595,0.131950306,0.133464584,3.528625053,3.708440834,0.018478631,0.018657338,5842.293848,5842.16416,1.052559362,1.052617912,0.246565216,0.182716111,4.00961E-05,2.9712E-05,6149.361084,6149.566638,190.9570557,198.7658081,7.317404795,69.9987793,7.350769365,70.00701904,11007.70261
25.02981486,26.49234524,0.131270869,0.132414043,3.503568673,3.708757901,0.018374746,0.018537114,5844.469397,5842.690796,1.052508284,1.052695888,0.244871717,0.180977361,3.98078E-05,2.94245E-05,6151.352454,6150.576575,190.6730347,200.0720215,7.327726722,69.99267578,7.358020473,70.00228882,11011.18804
24.90297523,26.4441246,0.130182221,0.132047065,3.486589587,3.704787064,0.018226416,0.01849962,5845.05481,5842.456067,1.052234479,1.052754832,0.244492833,0.180674791,3.97526E-05,2.93748E-05,6150.368201,6150.673853,191.2932129,200.2628723,7.337231266,69.99725342,7.374822843,70.02288818,11002.6917
24.86335402,26.63336234,0.129555076,0.132865391,3.480428451,3.72648586,0.018135412,0.018590255,5842.527307,5842.694482,1.052604679,1.052578786,0.245451072,0.181139199,3.99116E-05,2.9454E-05,6149.871582,6149.896265,191.9133911,200.4537231,7.34521172,70.006663,7.371376097,69.98184204,10992.80511
25.24218416,26.35529075,0.131105366,0.13135312,3.534252721,3.696480465,0.018356553,0.018423027,5842.036572,5842.205652,1.052645489,1.052581622,0.246998921,0.182058234,4.01651E-05,2.96059E-05,6149.593445,6149.398303,192.5335693,200.644574,7.349720013,70.00946045,7.385627794,70.01541138,10994.78886
24.85374641,26.63353281,0.128875145,0.133437226,3.480139089,3.723225909,0.018045707,0.018653813,5843.459998,5844.069177,1.052569097,1.05249518,0.248496651,0.183479263,4.04017E-05,2.98299E-05,6150.64541,6150.854639,192.851355,199.5959717,7.342227304,70.00930786,7.380008721,70.00984192,11005.96815
25.1830586,26.51168475,0.130367918,0.13352826,3.525309205,3.708636194,0.018249857,0.018678848,5841.694836,5842.015955,1.052768556,1.052641435,0.250032016,0.184738814,4.06559E-05,3.0041E-05,6149.952637,6149.548059,193.1691406,198.5473694,7.333886135,70.00061035,7.377803731,70.01930237,11012.78022
24.9260673,26.45298357,0.128825589,0.133939993,3.489547688,3.701120567,0.018035057,0.018739968,5842.878101,5842.583667,1.052577998,1.052645074,0.252134151,0.186501152,4.09969E-05,3.03246E-05,6150.084937,6150.166919,193.4869263,197.4987671,7.324776006,70.01068115,7.368902516,70.01052856,11012.44877
24.8265873,26.47658825,0.128773409,0.134009574,3.475195074,3.706329179,0.018025543,0.01875935,5842.511511,5843.03728,1.052503446,1.052571084,0.253786162,0.188235627,4.1271E-05,3.06064E-05,6149.263501,6150.212085,192.7928101,197.5723633,7.311565995,70.00172933,7.355888903,69.98809814,11026.47778
25.15842733,26.4171669,0.130966155,0.133659028,3.522373807,3.70126186,0.018336272,0.018726727,5842.791211,5841.972864,1.052769213,1.052799851,0.255799343,0.189972212,4.15859E-05,3.08876E-05,6151.110706,6150.428162,192.0986938,197.6459595,7.298422873,69.99893188,7.351546741,69.99481201,11031.99223
25.03290777,26.4414372,0.130785314,0.133732028,3.505077988,3.699138862,0.018312404,0.018709019,5842.320178,5843.552173,1.052568774,1.05241343,0.257992528,0.191486901,4.19538E-05,3.11369E-05,6149.443787,6149.832788,191.4045776,197.7195557,7.287557125,70.00198364,7.338819683,69.96322632,11016.43568
25.05851798,26.40446053,0.130903295,0.133827433,3.508001792,3.697955251,0.018325465,0.018742586,5844.469006,5843.60354,1.052464292,1.052460193,0.259481072,0.192436546,4.21845E-05,3.12897E-05,6151.094934,6150.160107,191.42771,197.302301,7.276426637,69.99862671,7.335973942,70.01464844,11022.77261
24.76187892,26.45733871,0.129338052,0.134379625,3.467288476,3.704004884,0.018110594,0.018813033,5850.004187,5850.722937,1.051202652,1.051431044,0.259170657,0.192297272,4.21447E-05,3.12596E-05,6149.539917,6151.631726,191.4508423,196.8850464,7.263045621,69.99862671,7.323247468,70.00610352,11038.65592
25.24775434,26.41525307,0.131859979,0.134450807,3.535293466,3.696258366,0.018463572,0.018813559,5842.39137,5842.064514,1.052599666,1.052541512,0.256506214,0.189594817,4.17104E-05,3.08334E-05,6149.699207,6149.015417,191.4739746,196.4677917,7.251322222,70.00137329,7.312179589,69.97772217,11049.93594
24.76242261,26.48746238,0.129403936,0.135340525,3.464420617,3.690649849,0.018104435,0.018857771,5841.865503,5842.628821,1.052776925,1.052737199,0.254103646,0.187105626,4.13164E-05,3.042E-05,6150.181201,6150.752698,191.3575684,195.7097656,7.247933853,69.99206543,7.313040805,70.02197266,11051.22974
25.20937529,26.37556629,0.131819819,0.135292798,3.530875641,3.702764016,0.018462948,0.018993234,5841.839148,5842.268347,1.052607485,1.052543732,0.251653478,0.184663081,4.09248E-05,3.00302E-05,6149.163611,6149.242932,191.2411621,194.9517395,7.246641946,69.99567668,7.312909162,69.99725342,11078.67131
25.02430301,26.47172885,0.130931772,0.136316096,3.503957003,3.699210483,0.01833335,0.019049074,5843.165649,5841.561047,1.052655307,1.052688037,0.249382563,0.182378939,4.05445E-05,2.96583E-05,6150.839331,6149.341431,191.1247559,194.1937134,7.245889819,70,7.311421239,70.00793457,11087.84359
25.00716968,26.447297,0.12990658,0.135530588,3.501483977,3.703453022,0.018189416,0.018978543,5842.137756,5842.844373,1.052660969,1.052604589,0.246831836,0.179863087,4.01366E-05,2.92451E-05,6149.790393,6150.204797,192.501178,195.1389526,7.250965166,70.00457764,7.311543846,69.98046875,11106.47391
24.8293498,26.34915929,0.12806714,0.134376765,3.477408856,3.686907148,0.017936104,0.018802674,5842.717981,5842.414783,1.052627839,1.052609023,0.244364677,0.177432477,3.97328E-05,2.88518E-05,6150.207605,6149.778516,193.8776001,196.0841919,7.251562309,69.99755859,7.318494999,70.02388,11109.19606
25.19277072,26.34319944,0.129025617,0.13370185,3.527520305,3.687422848,0.018066313,0.018715087,5841.603442,5842.818286,1.052686877,1.052473845,0.2418601,0.174949114,3.93308E-05,2.84497E-05,6149.379285,6149.413428,195.2540222,197.0294312,7.256023753,69.99816895,7.319615841,69.99359131,11105.94492
24.9907752,26.72986832,0.128530159,0.136179382,3.498608232,3.73972438,0.017993706,0.019052595,5841.507275,5842.625195,1.052768397,1.052686079,0.239361419,0.172390594,3.89221E-05,2.80289E-05,6149.754248,6150.450208,194.4351074,196.2842529,7.261184394,70.01220703,7.323785937,70.01144409,11119.91081
24.88403015,26.46014667,0.128522464,0.135318972,3.483798522,3.705442595,0.017993322,0.018949883,5843.71709,5842.002454,1.05238073,1.052621458,0.236932129,0.169946269,3.85267E-05,2.76362E-05,6149.815259,6149.417139,193.6161926,195.5390747,7.252926672,69.9937439,7.318138146,69.96932983,11118.51106
24.93919425,26.4709374,0.129354494,0.135892027,3.490591395,3.702878296,0.018104983,0.019009211,5842.13905,5841.769263,1.052781092,1.052765522,0.234728745,0.167618767,3.81642E-05,2.7255E-05,6150.49353,6150.013269,192.7972778,194.7938965,7.285923111,69.96643066,7.316155994,70.00061035,11125.28855
25.17072992,26.443606,0.130626392,0.135355952,3.523447686,3.701862186,0.018285336,0.018948591,5841.910522,5842.4177,1.052497111,1.052553707,0.233579258,0.166843376,3.79891E-05,2.71314E-05,6148.593945,6149.458411,192.6925293,195.3634521,7.318616843,70.01525879,7.31924932,70.01480103,11136.10417
25.0239676,26.48567934,0.129935386,0.13517722,3.503244066,3.70389629,0.018190376,0.018903891,5842.64375,5842.565784,1.052691051,1.05265572,0.232950181,0.167374735,3.7875E-05,2.72145E-05,6150.498792,6150.210291,192.5877808,195.9330078,7.322357047,70.00869751,7.319299161,70.02197266,11131.03867
24.83675885,26.44799738,0.129033497,0.134593651,3.477375937,3.705626148,0.018065883,0.018857902,5840.637671,5842.142371,1.053036864,1.052677639,0.234597446,0.168953067,3.81434E-05,2.74725E-05,6150.406775,6149.892639,192.4830322,196.5025635,7.317408764,70.00869751,7.303183234,69.98687744,11130.7741
25.14837813,26.45435247,0.1306719,0.134173839,3.519456285,3.701364088,0.018287225,0.01877295,5841.61947,5842.537903,1.052742702,1.052747091,0.236931775,0.171249736,3.85272E-05,2.78422E-05,6149.722266,6150.714783,192.4543701,197.1647583,7.307579219,70.0138855,7.30265913,70.01312256,11139.25493
24.86834331,26.30785966,0.129236075,0.132984203,3.481453633,3.682665396,0.018092456,0.01861559,5842.22749,5843.119617,1.052653144,1.05262029,0.23943096,0.173729159,3.89329E-05,2.8246E-05,6149.839136,6150.586267,192.425708,197.8269531,7.285240054,69.99954224,7.284687483,70.00595093,11142.02939
25.13088145,26.3952559,0.130619892,0.132980851,3.518659085,3.69125936,0.01828853,0.018596782,5843.163953,5843.67002,1.052575138,1.052634277,0.241776557,0.175961788,3.93109E-05,2.86059E-05,6150.369104,6151.247363,192.3970459,198.4891479,7.266135681,70.00854492,7.272791386,70.03845215,11132.68102
24.81393666,26.54367828,0.128962579,0.134187542,3.472912449,3.73230316,0.018049363,0.018868093,5843.474963,5842.058142,1.052617936,1.052759139,0.244417687,0.178338467,3.97366E-05,2.89968E-05,6150.946558,6150.280103,192.4119141,197.8103027,7.23536669,70.00976563,7.244501781,69.94613647,11135.9687
25.01409488,26.41911054,0.129992793,0.13401773,3.501226372,3.710983503,0.018195109,0.018824918,5841.660852,5843.818677,1.052716118,1.052457873,0.246745358,0.179915134,4.01237E-05,2.92527E-05,6149.610535,6150.372974,192.4267822,197.1314575,7.207153082,70.0062561,7.230731082,70.05233765,11148.2214
25.19860215,26.42115326,0.13094152,0.134491229,3.529532778,3.691380399,0.018340795,0.018790182,5842.855139,5844.199341,1.052688807,1.052477434,0.24919921,0.180890475,4.05155E-05,2.94088E-05,6150.708203,6150.887927,192.4416504,196.4526123,7.174950755,70.0050354,7.203559577,69.96536255,11145.79067
