ТЭА R1A,ТЭА R1B,ТЭА/КК Р1А,ТЭА/КК Р1В,донор R1A,донор R1B,донор/КК Р1А,донор/КК З1В,нефрас R1A,нефрас R1B,ПП/нр Р1А,ПП/нр Р1В,водород R1A,водород R1B,Н2/ПП Р1А,Н2/ПП Р1В,пропилен R1A,пропилен R1B,К R1A,К R1B,давление R1A,давление R1B,Произв
25.21856976,25.09742599,0.139035759,0.132771692,3.535065788,3.512435251,0.019489628,0.018581665,5843.104785,5843.365747,1.052828391,1.052607269,0.246067284,0.181055663,4e-05,2.94e-05,6151.786609,6150.769263,181.381897,189.0269348,7.297043729,7.267910421,11034.3924
24.84990349,25.08175511,0.137590129,0.133210907,3.480198497,3.513226819,0.019269329,0.018658987,5842.170374,5840.592859,1.052694702,1.052617665,0.243553274,0.178970195,3.96e-05,2.91e-05,6150.021802,6147.911218,180.6081848,188.2860474,7.305858493,7.282200634,11017.81369
25.06898384,25.05275235,0.139400324,0.133582505,3.504507619,3.511224103,0.019487407,0.018722019,5843.394263,5843.184998,1.052347325,1.052634252,0.241137967,0.178182515,3.92e-05,2.9e-05,6149.280322,6150.73667,179.8344727,187.5451599,7.314357483,7.287291849,11023.8504
24.94505835,25.00383844,0.13931058,0.133850463,3.494148266,3.535246325,0.019513758,0.018924869,5841.777795,5843.078125,1.052801942,1.052530908,0.240420197,0.178947522,3.91e-05,2.91e-05,6150.23501,6150.020325,179.0607605,186.8042725,7.321785998,7.304209352,11063.96754
24.86276903,25.01757183,0.125818569,0.133578164,3.481104583,3.511599857,0.017616203,0.018749744,5843.30459,5841.603235,1.052510231,1.052817753,0.242850043,0.18030142,3.95e-05,2.93e-05,6150.137866,6150.143591,197.6081055,187.2878845,7.324744678,7.305547523,11114.35443
25.13532662,25.02556295,0.116283566,0.133276687,3.521703899,3.507161164,0.016292459,0.018677814,5841.463977,5843.906665,1.052684215,1.052392122,0.245251638,0.182343119,3.99e-05,2.96e-05,6149.216919,6150.081335,216.1554504,187.7714966,7.338849056,7.303864539,11181.89936
24.89542184,24.99321651,0.106072115,0.132762488,3.486391193,3.49241364,0.014854494,0.018551495,5841.674048,5842.318176,1.05292418,1.052657295,0.247623625,0.184458701,4.03e-05,3e-05,6150.839856,6149.95885,234.7027954,188.2551086,7.380961108,7.306932151,11172.05701
24.972299,25.04489932,0.115305086,0.132949414,3.496304232,3.508879107,0.016143554,0.018626684,5843.29519,5840.528906,1.052766642,1.052854785,0.25010409,0.186764373,4.07e-05,3.04e-05,6151.626257,6149.228809,216.5758667,188.3791626,7.379902411,7.294071031,11168.03193
25.00819488,25.00431261,0.126018285,0.13264661,3.501325363,3.496269912,0.017643457,0.018547534,5842.912439,5843.77301,1.052627327,1.052397621,0.252588635,0.188993247,4.11e-05,3.07e-05,6150.409302,6149.972815,198.448938,188.5032166,7.365979719,7.283269536,11163.6627
25.01658773,25.06184034,0.138732858,0.132864353,3.501954496,3.50515511,0.019420561,0.018582441,5840.239136,5839.290674,1.052782785,1.053108305,0.255152317,0.19134312,4.15e-05,3.11e-05,6148.503223,6149.405505,180.3220093,188.6272705,7.344676793,7.273003936,11166.6175
24.92322149,25.00394769,0.138502623,0.133379327,3.489239252,3.501473165,0.019390302,0.018678016,5844.791785,5844.570203,1.052426011,1.052307548,0.257599647,0.19357112,4.19e-05,3.15e-05,6151.210901,6150.285339,179.9476501,187.4649414,7.31791507,7.259954214,11166.1282
25.07018375,25.03455076,0.139609758,0.134375737,3.510811573,3.509464514,0.019550856,0.018837441,5842.559167,5844.342285,1.052401234,1.052474615,0.259838231,0.195195761,4.23e-05,3.17e-05,6148.716479,6151.021899,179.573291,186.3026123,7.292372501,7.241425192,11172.64192
25.04601102,24.9876966,0.13976652,0.134966287,3.504738867,3.501752585,0.019557811,0.01891405,5844.243518,5842.087061,1.052512721,1.052483121,0.262410141,0.196185945,4.27e-05,3.19e-05,6151.140649,6148.698022,179.1989319,185.1402832,7.270047474,7.229753792,11197.29484
24.95805068,24.99234118,0.138828139,0.134957414,3.492911094,3.49839201,0.019429175,0.018891145,5841.970178,5842.407532,1.052692797,1.052694584,0.264340197,0.196736838,4.3e-05,3.2e-05,6149.799927,6150.270764,179.7765991,185.1868713,7.250151396,7.221167386,11190.40026
24.97587361,24.97464385,0.1384823,0.13482793,3.49668901,3.492372072,0.019387892,0.018853894,5843.33136,5841.634888,1.052548843,1.052732562,0.265689112,0.196732287,4.32e-05,3.2e-05,6150.391663,6149.67926,180.3542664,185.2334595,7.246867692,7.236164773,11195.12276
24.99552007,25.00921555,0.138148748,0.134980619,3.499138051,3.505430341,0.019339527,0.018919632,5842.888074,5842.162598,1.053028301,1.052773107,0.266669963,0.195845316,4.33e-05,3.18e-05,6152.726501,6150.471667,180.9319336,185.2800476,7.264201558,7.265009999,11199.43157
25.08162842,24.99466863,0.138931346,0.13525451,3.511607975,3.499891388,0.019451385,0.018939083,5841.430554,5841.036694,1.052721615,1.052903762,0.265127315,0.193532445,4.31e-05,3.15e-05,6149.400208,6150.049512,180.5325378,184.7973022,7.283181322,7.299251509,11204.83272
24.90740056,24.99008203,0.138272171,0.135583876,3.483840185,3.498869783,0.019340362,0.018983144,5843.154272,5843.088367,1.052845062,1.052376794,0.262714446,0.191963614,4.27e-05,3.12e-05,6151.936121,6149.130603,180.1331421,184.3145569,7.303041363,7.328745162,11216.60731
25.08258705,24.99745612,0.139554133,0.135980035,3.512811881,3.494374895,0.019544532,0.019008543,5843.251929,5843.074658,1.052709861,1.052984605,0.260326336,0.192081452,4.23e-05,3.12e-05,6151.248926,6152.667664,179.7337463,183.8318115,7.320215881,7.357327735,11219.77497
25.04027476,25.03709536,0.139305759,0.135499329,3.504960436,3.503194147,0.019499034,0.018959087,5842.564197,5841.866785,1.052563471,1.053024785,0.257708819,0.191635464,4.19e-05,3.12e-05,6149.669653,6151.630518,179.7504639,184.7765259,7.341105688,7.384353864,11230.70755
24.85076013,25.04024525,0.138238581,0.134827041,3.47967692,3.502149689,0.019356575,0.018857023,5841.846802,5841.788257,1.052874276,1.052925249,0.255233533,0.189814882,4.15e-05,3.09e-05,6150.730225,6150.966357,179.7671814,185.7212402,7.35415889,7.399177384,11226.45431
25.13382268,25.0256938,0.139800187,0.134066728,3.518421143,3.506550455,0.019570279,0.018785163,5842.849268,5841.021667,1.052699774,1.052954298,0.253541242,0.189445652,4.12e-05,3.08e-05,6150.766101,6150.32887,179.7838989,186.6659546,7.367358649,7.416693079,11219.08971
24.99378667,25.02637272,0.138986574,0.13438239,3.49912864,3.502606016,0.019458112,0.018807702,5844.256128,5843.714209,1.052497204,1.052556114,0.254926918,0.190932535,4.14e-05,3.1e-05,6151.063232,6150.837122,179.8287842,186.2325317,7.377592885,7.410623014,11204.45137
24.9172358,25.02199678,0.138526311,0.134672319,3.485308594,3.505200386,0.019376425,0.018865539,5841.632385,5843.793591,1.052720859,1.052595267,0.256776198,0.192727626,4.18e-05,3.13e-05,6149.608264,6151.149475,179.8736694,185.7991089,7.37998991,7.411788619,11192.33899
25.02830515,25.07461748,0.139109083,0.135271085,3.505188954,3.508753085,0.019482087,0.018928817,5843.307886,5843.700378,1.052610228,1.052485702,0.258431517,0.194264624,4.2e-05,3.16e-05,6150.725647,6150.411096,179.9185547,185.365686,7.378218806,7.409433031,11161.25004
25.08113651,25.00636353,0.139280952,0.134990004,3.514309424,3.500614512,0.019515717,0.018897109,5841.586597,5842.810779,1.052603916,1.052477374,0.260119391,0.195521511,4.23e-05,3.18e-05,6148.876929,6149.426147,180.0758545,185.2460388,7.36242404,7.389264655,11151.99949
24.95606184,24.98693223,0.138465433,0.134972286,3.493630946,3.497759408,0.019383953,0.018893899,5844.264978,5841.937085,1.052518759,1.052674902,0.261565129,0.195727034,4.25e-05,3.18e-05,6151.198523,6149.660547,180.2331543,185.1263916,7.338695335,7.368469691,11166.68493
24.88731155,24.9977746,0.137963573,0.13511818,3.483771515,3.498878866,0.019312394,0.018912169,5840.470581,5841.182605,1.052685681,1.05251424,0.262617377,0.195807772,4.27e-05,3.18e-05,6148.179749,6147.927869,180.3904541,185.0067444,7.310600126,7.32988615,11156.29256
24.96052771,25.01612592,0.138317089,0.13719614,3.495239609,3.501016265,0.019368636,0.019200652,5843.799866,5841.826807,1.052231761,1.052497575,0.263958959,0.196206268,4.29e-05,3.19e-05,6149.031824,6148.508545,180.4587402,182.3384094,7.279331589,7.295206344,11163.29507
25.11230798,25.00371618,0.139105532,0.139164612,3.515770054,3.498665309,0.019475034,0.019472721,5842.259814,5843.423438,1.052486097,1.052328914,0.264156879,0.196786586,4.3e-05,3.2e-05,6148.897229,6149.203442,180.5270264,179.6700745,7.246674383,7.270020056,11169.27804
25.03636074,25.0624053,0.138632395,0.141594119,3.505891258,3.510406721,0.019412969,0.019832611,5845.04823,5841.062207,1.052441959,1.052763602,0.264299815,0.196489239,4.3e-05,3.2e-05,6151.574011,6149.25769,180.5953125,177.0017395,7.221861327,7.25234071,11185.19677
25.04084501,25.0852561,0.138870891,0.140122997,3.504324079,3.511924291,0.019434193,0.019617155,5843.941797,5845.637573,1.052508715,1.052461489,0.264636078,0.196580657,4.3e-05,3.2e-05,6150.79967,6152.308423,180.31745,179.0231201,7.207108724,7.235776651,11168.85077
24.98094697,25.08246546,0.138752523,0.138543095,3.496983784,3.51041972,0.019423416,0.019389817,5841.910242,5843.488025,1.052477152,1.052522312,0.264485664,0.195643889,4.3e-05,3.18e-05,6148.477051,6150.401526,180.0395874,181.0445007,7.211878526,7.240300643,11172.49665
24.90987668,25.06503911,0.138571638,0.136918135,3.487849998,3.510651648,0.019402629,0.019176985,5841.949988,5840.632373,1.052751257,1.052721766,0.2628011,0.193293391,4.27e-05,3.14e-05,6150.12019,6148.560828,179.7617249,183.0658813,7.223466766,7.259296846,11185.33336
25.12355037,25.04628687,0.138637603,0.136480764,3.515673059,3.504338753,0.019400303,0.019095638,5842.809143,5840.735156,1.052491046,1.052706328,0.260678114,0.191189275,4.24e-05,3.11e-05,6149.504309,6148.578857,181.2174316,183.5151428,7.236559701,7.274513912,11182.61925
24.89397268,25.02789216,0.136276044,0.136047472,3.484475768,3.507896113,0.019074921,0.019068342,5839.393604,5839.380469,1.053210688,1.053049399,0.258094283,0.189094746,4.2e-05,3.08e-05,6150.111755,6149.156091,182.6731384,183.9644043,7.275462127,7.294473624,11204.00987
25.11386175,25.0162663,0.136392871,0.135652996,3.515076035,3.500019729,0.019090306,0.018979178,5842.368115,5842.563855,1.052673866,1.052487711,0.255819977,0.188422411,4.16e-05,3.06e-05,6150.108228,6149.22666,184.1288452,184.4136658,7.3470667,7.311800921,11187.8257
24.89478416,25.09508185,0.133282792,0.132939572,3.485544151,3.50587194,0.01866106,0.01857213,5843.035986,5840.085388,1.052658103,1.053025183,0.253256194,0.187696282,4.12e-05,3.05e-05,6150.719177,6149.756982,186.7816833,188.7705933,7.402876508,7.3565467,11205.58026
25.09925537,26.01419091,0.132495678,0.134699554,3.513303292,3.620925969,0.018546267,0.018748887,5843.339526,5843.508508,1.052797755,1.05270955,0.250942327,0.187675229,4.08e-05,3.05e-05,6151.854736,6151.517212,189.4345215,193.1275208,7.452918792,7.396720004,11202.36296
25.00428276,26.76880922,0.130171412,0.135548948,3.500683552,3.740234643,0.018224435,0.018939388,5842.202161,5840.774756,1.052614983,1.052773052,0.248391918,0.187572137,4.04e-05,3.05e-05,6149.589526,6149.010266,192.0873596,197.4844482,7.488213766,7.429899359,11194.7995
25.00635977,26.45865364,0.130371475,0.134120065,3.499989301,3.697384554,0.018247309,0.018742203,5841.284412,5841.817676,1.052786372,1.052859503,0.246607177,0.187573821,4.01e-05,3.05e-05,6149.624622,6150.613257,191.8085205,197.2758789,7.518360984,7.46400286,11208.22739
24.98131523,26.46565943,0.130430516,0.134297563,3.49619137,3.705676156,0.018254045,0.018804114,5844.288074,5844.287415,1.052608036,1.052563778,0.245207683,0.187867854,3.99e-05,3.05e-05,6151.744592,6151.485242,191.5296814,197.0673096,7.542004645,7.491067314,11183.93206
24.72652345,26.52122273,0.129288442,0.134722099,3.478715086,3.823970228,0.01818928,0.019424945,5841.304248,5839.483984,1.052691239,1.053012459,0.244206697,0.188132919,3.97e-05,3.06e-05,6149.089807,6149.04939,191.2508423,196.8587402,7.565133286,7.514097524,11234.38934
24.95212698,26.46393871,0.130379964,0.133895586,3.49556945,3.698330396,0.018265065,0.018711883,5842.662878,5841.036426,1.052692398,1.052785762,0.244180166,0.188383068,3.97e-05,3.06e-05,6150.526794,6149.359985,191.380072,197.6460876,7.588190234,7.539907074,11131.22947
25.01618586,26.49224734,0.130626479,0.133506973,3.505115807,3.709294558,0.018302588,0.018692891,5841.519531,5840.985681,1.052929784,1.052794679,0.246011132,0.188935359,4e-05,3.07e-05,6150.7099,6149.358643,191.5093018,198.4334351,7.607991779,7.565328538,11083.13947
24.99078965,26.56504874,0.130405871,0.133344767,3.499429494,3.713022286,0.018260574,0.018637726,5843.993494,5842.695264,1.052388348,1.052860412,0.247874912,0.189991293,4.03e-05,3.09e-05,6150.150659,6151.542542,191.6385315,199.2207825,7.618546832,7.587302089,11090.66665
25.10316019,26.55744381,0.130913614,0.133814645,3.514942187,3.709066606,0.018330512,0.018688825,5835.967126,5835.694031,1.054080233,1.053672004,0.250363376,0.191028089,4.07e-05,3.11e-05,6151.577588,6148.907422,191.7536255,198.4644043,7.622347987,7.598448908,11042.28491
24.8650054,26.00105848,0.129593847,0.131512407,3.495005238,3.681454122,0.018215607,0.018620661,5844.076477,5845.394543,1.052342108,1.052378803,0.252053869,0.192128969,4.1e-05,3.12e-05,6149.967761,6151.569312,191.8687195,197.7080261,7.622703278,7.612027383,10987.62484
25.10221019,26.57579951,0.130751701,0.134935654,3.513109356,3.709029895,0.018298987,0.018832185,5841.917163,5841.73385,1.052678809,1.052744373,0.254349451,0.193017744,4.14e-05,3.14e-05,6149.662402,6149.852441,191.9838135,196.9516479,7.61770525,7.627600789,10997.14852
25.03452721,26.46110244,0.130512903,0.134337973,3.505006969,3.706519586,0.018272709,0.018817293,5843.836023,5842.500085,1.052638313,1.052689127,0.256887563,0.194079647,4.18e-05,3.16e-05,6151.445691,6150.336316,191.8164917,196.9741089,7.610639787,7.632894742,11022.97916
24.86526403,26.33424349,0.129743656,0.133678691,3.48077786,3.68540476,0.018162238,0.018707964,5844.476111,5842.20061,1.052371123,1.052627573,0.259378296,0.194635592,4.22e-05,3.16e-05,6150.557886,6149.66145,191.6491699,196.9965698,7.598754168,7.640607727,11022.17828
25.14732714,26.37757759,0.131330084,0.133883399,3.520198816,3.690385938,0.018383982,0.018731114,5843.240979,5842.845068,1.052443154,1.052496041,0.261719868,0.195029829,4.26e-05,3.17e-05,6149.678967,6149.571301,191.4818481,197.0190308,7.584048617,7.642898118,11033.88312
24.93087692,26.48398123,0.130111657,0.13401271,3.491410708,3.705314314,0.01822131,0.018749417,5843.001746,5841.862891,1.052625831,1.052872593,0.2639623,0.195155806,4.29e-05,3.17e-05,6150.494568,6150.737329,191.6114014,197.6229065,7.572738671,7.647918463,11038.18675
25.07659612,26.66982732,0.130783724,0.134541998,3.511456722,3.728951144,0.018313546,0.018811541,5842.524683,5842.465515,1.052393378,1.052638567,0.264432985,0.194813164,4.3e-05,3.17e-05,6148.63429,6150.004529,191.7409546,198.2267822,7.555645168,7.649377942,11058.66971
25.01223345,26.49959617,0.130359969,0.133277214,3.500938231,3.710465676,0.018246359,0.018661436,5843.884009,5843.652747,1.052526089,1.052468986,0.265735738,0.194359485,4.32e-05,3.16e-05,6150.840381,6150.263281,191.8705078,198.830658,7.543790329,7.650711977,11043.34599
24.99921951,26.43257823,0.130309461,0.132714465,3.50044803,3.700810468,0.018246229,0.018581278,5842.204199,5843.555457,1.052483905,1.052446774,0.265425887,0.19274696,4.32e-05,3.13e-05,6148.825891,6150.031091,191.8450073,199.1687805,7.53426348,7.655400491,11066.65009
24.9073534,26.31675496,0.129847865,0.131908994,3.485552287,3.679517186,0.018171,0.018443057,5843.70387,5841.685291,1.052516779,1.052790088,0.263350747,0.190337877,4.28e-05,3.09e-05,6150.596375,6150.068372,191.8195068,199.5069031,7.5255211,7.658922827,11079.72868
25.12940178,26.4093411,0.131022873,0.132149104,3.519370407,3.696957904,0.018349741,0.018499124,5842.80874,5842.134534,1.052674485,1.052712046,0.26090392,0.187960796,4.24e-05,3.06e-05,6150.575684,6150.0854,191.7940063,199.8450256,7.520203352,7.667526329,9690.427657
24.95682335,26.46901059,0.128527762,0.131098354,3.494433343,3.70453797,0.017996349,0.018348205,5842.507007,5842.962646,1.052567057,1.052445433,0.258495359,0.185639642,4.2e-05,3.02e-05,6149.630408,6149.399353,194.1745728,201.9019287,7.520464921,7.674353898,9561.482202
24.99922576,26.59090104,0.127186834,0.130373864,3.498808455,3.718722659,0.017800646,0.018232712,5841.556421,5841.123901,1.052700964,1.052767576,0.255875228,0.183029912,4.16e-05,2.98e-05,6149.412073,6149.34585,196.5551392,203.9588318,7.527836668,7.691726363,10960.82368
25.71778121,27.26204324,0.129276849,0.132329908,3.599952751,3.811349392,0.018096061,0.018500283,5836.318835,5835.217957,1.054097574,1.053949755,0.253516113,0.180614231,4.12e-05,2.94e-05,6152.049524,6150.026538,198.9357056,206.0157349,7.526354408,7.691554201,11058.88522
26.46175432,27.97115836,0.132024995,0.134588877,3.704815692,3.912278742,0.018484348,0.018824719,5845.453479,5842.945032,1.052467027,1.052631763,0.251095896,0.17804791,4.08e-05,2.89e-05,6152.147046,6150.469531,200.4298828,207.8266724,7.503400838,7.679714489,11052.44001
26.00500364,28.15746336,0.128786058,0.134314942,3.642116392,3.940359968,0.01803706,0.018796055,5842.582727,5843.189221,1.052675708,1.052590972,0.248596523,0.175764712,4.04e-05,2.86e-05,6150.34491,6150.48822,201.9240601,209.6376099,7.480795348,7.666264176,11054.67749
26.13853478,27.91695871,0.128496516,0.132027196,3.65860455,3.908526897,0.017985627,0.018484529,5845.061023,5843.659949,1.052489168,1.052620923,0.246165,0.17445676,4e-05,2.84e-05,6151.863416,6151.158728,203.4182373,211.4485474,7.452559125,7.657532811,11061.56747
26.24845562,28.12866201,0.128773774,0.133579356,3.675785983,3.934792948,0.018033245,0.01868582,5842.078662,5843.38031,1.052620236,1.052500228,0.243605029,0.175224556,3.96e-05,2.85e-05,6149.490222,6150.159106,203.8338623,210.576416,7.432339036,7.648101187,11052.16159
26.36125951,28.02590876,0.129064018,0.133644903,3.690897691,3.924708807,0.018070536,0.018715444,5843.691931,5843.369495,1.0526303,1.052586354,0.241820815,0.177327651,3.93e-05,2.88e-05,6151.247192,6150.650989,204.2494873,209.7042847,7.416663611,7.636094189,11053.35739
26.05482345,27.95354586,0.127304664,0.133856523,3.647477156,3.913457394,0.017821685,0.018739726,5843.399646,5844.045837,1.05249162,1.052567891,0.242898973,0.179768807,3.95e-05,2.92e-05,6150.129163,6151.255005,204.6651123,208.8321533,7.405376124,7.616047013,11053.94055
26.3434586,28.07720537,0.129148805,0.134668067,3.688495052,3.927609235,0.018082847,0.018838183,5842.051978,5843.68916,1.052542697,1.052501146,0.241275922,0.181551475,3.92e-05,2.95e-05,6149.009143,6150.489539,203.9775635,208.4919312,7.40179342,7.603103769,11053.87799
26.05345082,28.10503821,0.128159029,0.135021895,3.64863233,3.93374173,0.017947917,0.018898436,5843.309985,5842.530261,1.052325121,1.052493786,0.239039284,0.183600375,3.89e-05,2.99e-05,6149.06189,6149.226794,203.2900146,208.151709,7.407762003,7.586156893,11055.03331
26.22469158,27.74732747,0.129439153,0.133521625,3.670972931,3.888447195,0.018119093,0.018711416,5840.241284,5843.145789,1.052523801,1.052629228,0.236621321,0.185414784,3.85e-05,3.01e-05,6146.992957,6150.66604,202.6024658,207.8114868,7.423209631,7.568039417,11048.92555
26.28669868,28.1168612,0.128985072,0.134855041,3.679191309,3.931892157,0.018053266,0.018858274,5841.188037,5843.051428,1.05311771,1.05248161,0.234241436,0.186656386,3.81e-05,3.04e-05,6151.458569,6149.704175,203.7964417,208.4969238,7.442534924,7.547413647,11053.71179
26.22668562,28.21698422,0.127941032,0.134891795,3.67147972,3.950996679,0.017910494,0.01888781,5839.100012,5840.451392,1.053251406,1.053233704,0.234267134,0.187064085,3.81e-05,3.04e-05,6150.040295,6151.360254,204.9904175,209.1823608,7.463542008,7.527560151,11041.5098
26.04920764,27.59023972,0.126339376,0.131464855,3.646569347,3.866261429,0.017685962,0.018422366,5842.476282,5842.795984,1.052585756,1.05261288,0.234982559,0.186658654,3.82e-05,3.04e-05,6149.707312,6150.202307,206.1843933,209.8677979,7.484757209,7.525137138,11030.79693
25.71045818,26.76981063,0.12889914,0.131364324,3.599735111,3.753585649,0.018047238,0.018419527,5840.62699,5842.782397,1.053421334,1.052506116,0.237410906,0.186685123,3.86e-05,3.04e-05,6152.641077,6149.564209,199.4618286,203.782959,7.49677515,7.519827306,11038.06236
25.36967206,26.24835887,0.131626901,0.132769896,3.552315778,3.676163095,0.01843068,0.018594831,5842.787402,5842.311633,1.052586307,1.052767345,0.239939358,0.188348006,3.9e-05,3.06e-05,6150.038013,6150.59491,192.7392639,197.6981201,7.5092996,7.521715522,11031.48215
25.48628035,25.82870474,0.137010712,0.134796005,3.568304396,3.618181062,0.01918271,0.018882726,5841.402588,5841.506274,1.052806074,1.052599378,0.242393513,0.190760771,3.94e-05,3.1e-05,6149.864124,6148.765869,186.0166992,191.6132813,7.514728796,7.526273346,11029.30119
25.19511824,25.74366584,0.135179231,0.133999397,3.527001208,3.602758884,0.0189234,0.018752866,5840.479224,5843.843237,1.053396865,1.052752313,0.244729573,0.193127203,3.98e-05,3.14e-05,6152.342505,6152.119482,186.3830566,192.1177734,7.514667606,7.520808601,11040.76149
25.16229415,25.7902092,0.134738276,0.133890073,3.522583753,3.609146184,0.018862623,0.018736911,5847.03291,5843.876038,1.051935945,1.052574342,0.247235448,0.195281034,4.02e-05,3.17e-05,6150.704089,6151.113977,186.7494141,192.6222656,7.512240827,7.517379856,11039.80168
25.18629508,25.80045247,0.134602738,0.13359336,3.52299763,3.611180598,0.018827903,0.0186985,5845.791528,5841.819043,1.051968501,1.052578587,0.249681338,0.19624579,4.06e-05,3.19e-05,6149.58855,6148.973633,187.1157715,193.1267578,7.505745327,7.515888131,11037.13546
25.08850031,25.8557694,0.131755161,0.133908299,3.512068135,3.618707526,0.018444032,0.018741464,5840.56405,5842.802551,1.053068676,1.052559363,0.252237997,0.196338693,4.1e-05,3.19e-05,6150.515051,6149.896533,190.4175903,193.0856384,7.496348453,7.509313273,11035.84037
25.11177068,25.78601961,0.129629606,0.133575508,3.517808074,3.609326309,0.018159296,0.01869686,5844.33241,5842.675415,1.052030152,1.052716834,0.254609045,0.195564251,4.14e-05,3.18e-05,6148.413916,6150.682764,193.7194092,193.044519,7.484524429,7.507854962,11059.70664
25.04644666,25.89676423,0.127125625,0.134177762,3.507078034,3.623734844,0.017800508,0.018775497,5841.637683,5842.074719,1.052731694,1.052706426,0.256996275,0.19365476,4.18e-05,3.15e-05,6149.677136,6149.9896,197.021228,193.0033997,7.47187469,7.501004541,11090.6529
25.02820864,25.79750934,0.129499094,0.134151329,3.503948867,3.611746228,0.018129871,0.01878168,5841.63772,5842.115747,1.052891952,1.052592336,0.259484077,0.191985099,4.22e-05,3.12e-05,6150.613342,6149.36626,193.2693726,192.3015564,7.455817664,7.501899648,11069.57976
24.90646482,25.733884,0.131420384,0.13431066,3.48780756,3.603020656,0.018403616,0.018804938,5837.053613,5836.756055,1.053629958,1.053943032,0.261899482,0.191706865,4.26e-05,3.12e-05,6150.094556,6151.608374,189.5175171,191.5997131,7.435359931,7.498447287,11090.4196
25.13465719,25.82203364,0.135303032,0.135266222,3.519239736,3.612194818,0.018944512,0.018922133,5845.48031,5843.404541,1.051990071,1.05246092,0.264269789,0.190863094,4.3e-05,3.1e-05,6149.387244,6149.954919,185.7656616,190.8978699,7.41673497,7.500059068,11099.03665
24.98748336,25.72498503,0.134193993,0.133930465,3.496678382,3.601983815,0.018778731,0.018752795,5835.220093,5842.085156,1.053702575,1.052709819,0.265680696,0.189811249,4.32e-05,3.09e-05,6148.586438,6150.02041,186.204187,192.0771729,7.488824284,7.510425043,11120.74185
24.98153853,25.75387702,0.133846847,0.133262686,3.49581604,3.604061103,0.018729989,0.018649109,5838.063232,5841.792993,1.053669748,1.052624391,0.266877048,0.189555381,4.34e-05,3.08e-05,6151.390613,6149.213794,186.6427124,193.2564758,7.656478941,7.50842756,11145.08418
24.97746382,25.88320494,0.133511324,0.133119558,3.495545101,3.622076392,0.018684637,0.018628652,5844.828052,5846.980762,1.052214173,1.051975345,0.264922441,0.187628371,4.31e-05,3.05e-05,6150.010913,6150.879602,187.0812378,194.4357788,7.686818337,7.520941424,11149.01549
25.05207376,25.88323817,0.132964223,0.133296717,3.507497942,3.623696476,0.018616093,0.018661762,5840.70769,5840.460132,1.053026284,1.052724055,0.262490402,0.185265654,4.27e-05,3.01e-05,6150.418713,6148.392871,188.4121399,194.1776123,7.683572662,7.529770041,11148.34855
24.94550571,25.7865653,0.131469937,0.132975655,3.491898048,3.608666569,0.0184033,0.018609101,5840.015857,5840.270764,1.053043065,1.0527577,0.260051313,0.182983464,4.23e-05,2.98e-05,6149.788196,6148.390015,189.743042,193.9194458,7.66494813,7.533586216,11144.42313
25.02286911,25.84120512,0.130959086,0.133435064,3.501699454,3.609595436,0.01832641,0.018638705,5839.844653,5842.472473,1.053196545,1.052964804,0.25855766,0.182235502,4.2e-05,2.96e-05,6150.504211,6151.917883,191.0739441,193.6612793,7.640855515,7.554109061,11151.2006
25.0428535,25.83449836,0.130983205,0.13380404,3.505769002,3.621629453,0.018336443,0.018757424,5842.384766,5841.458875,1.052562944,1.052725023,0.260300529,0.182083682,4.23e-05,2.96e-05,6149.47771,6149.449927,191.191333,193.0771179,7.626172125,7.576175582,11138.51045
25.04425793,25.79476624,0.130910173,0.134003689,3.50626058,3.611647511,0.018327761,0.018762492,5846.973938,5842.997437,1.052293055,1.053078374,0.261708374,0.182672251,4.25e-05,2.97e-05,6152.730066,6153.134241,191.3087219,192.4929565,7.612572277,7.61035006,11145.45993
24.97123461,25.83136525,0.130448425,0.1346023,3.495586836,3.617889237,0.018260763,0.018852128,5842.754443,5843.611926,1.052776676,1.052547787,0.259576543,0.182836208,4.22e-05,2.97e-05,6151.115601,6150.680798,191.4261108,191.9087952,7.607808781,7.641264987,11133.99994
24.8769949,25.70746899,0.12960219,0.134537999,3.481610972,3.597991812,0.01813822,0.018829805,5839.310437,5840.361902,1.053576195,1.052965976,0.257630029,0.183421576,4.19e-05,2.98e-05,6152.158472,6149.702368,191.948877,191.0796143,7.603302824,7.673712933,11103.12507
25.11396461,25.70355554,0.130481375,0.135103795,3.517242932,3.599269235,0.018274084,0.018918586,5842.418689,5842.373779,1.052610563,1.052503031,0.255702236,0.184102713,4.16e-05,2.99e-05,6149.791626,6149.116113,192.4716431,190.2504333,7.614258218,7.708275151,11092.23924
24.94834337,25.79533067,0.129269773,0.136179707,3.491986686,3.608012068,0.018093719,0.019047557,5841.990491,5840.904382,1.05290429,1.053728856,0.25336905,0.184957467,4.12e-05,3.01e-05,6151.056848,6154.729492,192.9944092,189.4212524,7.622864151,7.734168899,10761.14572
24.92776089,25.71912074,0.129211572,0.13515772,3.490465087,3.602986693,0.018092619,0.018934219,5841.338965,5843.681323,1.052909754,1.05301024,0.251344412,0.186040566,4.09e-05,3.02e-05,6150.402771,6153.456274,192.9220459,190.2896912,7.624742281,7.7492558,10688.17667
